cbsa,cbsaname,stco_code,county,type,naics,sector,measure,year2004,year2005,year2006,year2007,year2008,year2009,year2010,year2011,year2012,year2013,year2014,year2015,cbsa_code
39300,"Providence, RI-MA",44003,"Kent County, Rhode Island",MS,00,Total,actual job density,2497.95654296875,2517.179443359375,2540.90771484375,2680.347412109375,2590.81884765625,2481.338134765625,2299.611328125,2413.933349609375,2398.10986328125,2348.7275390625,2240.244140625,2243.033935546875,39300
39300,"Providence, RI-MA",44005,"Newport County, Rhode Island",MS,00,Total,actual job density,5579.90087890625,5478.38232421875,4332.28271484375,3998.7822265625,4056.276123046875,4650.29296875,3818.403076171875,4303.18310546875,3818.302978515625,3944.677490234375,3978.705810546875,4113.4560546875,39300
39300,"Providence, RI-MA",44007,"Providence County, Rhode Island",MS,00,Total,actual job density,8963.30859375,8636.849609375,8335.7099609375,9373.466796875,9487.9716796875,9667.8486328125,8502.4951171875,8715.052734375,8488.6494140625,8654.1484375,8722.6884765625,8625.068359375,39300
39300,"Providence, RI-MA",44009,"Washington County, Rhode Island",ES,00,Total,actual job density,1000.0711669921875,1210.7125244140625,1154.884765625,1182.811279296875,1006.2579956054687,950.44561767578125,949.61712646484375,990.66156005859375,861.27886962890625,961.16522216796875,1047.277587890625,1081.4166259765625,39300
39340,"Provo, UT",00000,Metro Total,TOTAL,00,Total,actual job density,4118.90185546875,4176.4091796875,4157.08740234375,4074.89208984375,4169.77490234375,4189.2880859375,3861.67919921875,3986.471923828125,5793.11572265625,5931.42919921875,3987.21435546875,5384.16650390625,39340
39340,"Provo, UT",49023,"Juab County, Utah",EX,00,Total,actual job density,144.84886169433594,145.75448608398437,145.4654083251953,151.52847290039062,166.30252075195312,164.22740173339844,179.8776397705078,208.0282745361328,128.05873107910156,132.7567596435547,160.61834716796875,118.37179565429687,39340
39340,"Provo, UT",49049,"Utah County, Utah",MS,00,Total,actual job density,4188.380859375,4252.74365234375,4235.35498046875,4148.396484375,4235.46435546875,4263.1875,3926.765869140625,4045.882568359375,5880.525390625,6021.99951171875,4043.335693359375,5464.330078125,39340
39580,"Raleigh, NC",00000,Metro Total,TOTAL,00,Total,actual job density,2718.845703125,2566.1806640625,2747.5576171875,2662.87451171875,2865.5654296875,2830.546630859375,2927.587158203125,3050.97900390625,2882.198486328125,2958.34814453125,2965.0986328125,3042.9990234375,39580
39580,"Raleigh, NC",37069,"Franklin County, North Carolina",EX,00,Total,actual job density,73.70958709716797,71.66886138916016,79.55384063720703,82.89134979248047,98.2916488647461,87.831451416015625,74.04241943359375,66.16687774658203,79.034820556640625,78.6228256225586,81.58642578125,82.79603576660156,39580
39580,"Raleigh, NC",37101,"Johnston County, North Carolina",EX,00,Total,actual job density,455.2900085449219,472.0859375,478.2010803222656,539.0968017578125,537.206787109375,506.440185546875,448.28546142578125,517.63128662109375,368.5911560058594,352.0641174316406,343.55108642578125,352.63226318359375,39580
39580,"Raleigh, NC",37183,"Wake County, North Carolina",MS,00,Total,actual job density,3015.044189453125,2840.97021484375,3045.249267578125,2946.49267578125,3162.312255859375,3121.2939453125,3222.31689453125,3345.308837890625,3178.059814453125,3252.82666015625,3245.491943359375,3342.81884765625,39580
40060,"Richmond, VA",00000,Metro Total,TOTAL,00,Total,actual job density,4228.18017578125,4094.164306640625,4597.693359375,4773.14501953125,4823.1015625,4053.01025390625,4388.431640625,3967.925048828125,5080.2294921875,4986.1845703125,4886.81640625,5071.6171875,40060
40060,"Richmond, VA",51007,"Amelia County, Virginia",EX,00,Total,actual job density,21.48579978942871,22.324399948120117,26.6641902923584,28.525840759277344,27.615638732910156,20.052352905273438,19.70193099975586,18.546873092651367,15.032218933105469,18.872583389282227,17.87281036376953,18.606843948364258,40060
40060,"Richmond, VA",51036,"Charles City County, Virginia",EX,00,Total,actual job density,21.303485870361328,18.837200164794922,18.368635177612305,13.580585479736328,12.660415649414063,11.22469425201416,17.392324447631836,17.171886444091797,22.610353469848633,21.104703903198242,18.198389053344727,24.40828514099121,40060
40060,"Richmond, VA",51041,"Chesterfield County, Virginia",MS,00,Total,actual job density,1893.235595703125,1856.6951904296875,1876.1348876953125,1667.142578125,1738.59521484375,1702.8175048828125,1628.499755859375,1604.259521484375,1542.792236328125,1518.52001953125,1468.61865234375,1578.5225830078125,40060
40060,"Richmond, VA",51053,"Dinwiddie County, Virginia",ES,00,Total,actual job density,116.67951965332031,119.15567016601562,111.72266387939453,111.53295135498047,111.15851593017578,111.92463684082031,100.15087127685547,103.46885681152344,114.3594970703125,140.07089233398437,375.0845031738281,238.12884521484375,40060
40060,"Richmond, VA",51075,"Goochland County, Virginia",EX,00,Total,actual job density,166.61924743652344,156.75457763671875,146.12911987304687,210.5093536376953,199.15113830566406,209.6710662841797,210.8404083251953,335.5740051269531,351.39691162109375,389.2860412597656,564.4620361328125,574.71148681640625,40060
40060,"Richmond, VA",51085,"Hanover County, Virginia",ES,00,Total,actual job density,729.85064697265625,777.13470458984375,845.4024658203125,859.653564453125,919.53662109375,884.4827880859375,766.1905517578125,799.1109619140625,860.46173095703125,848.90325927734375,877.62872314453125,903.10162353515625,40060
40060,"Richmond, VA",51087,"Henrico County, Virginia",MS,00,Total,actual job density,3862.648193359375,3460.186767578125,4176.27294921875,3935.983642578125,4105.04345703125,3868.768310546875,4016.708984375,4136.25732421875,4104.55712890625,4234.30712890625,4219.63427734375,4402.0634765625,40060
40060,"Richmond, VA",51097,"King and Queen County, Virginia",EX,00,Total,actual job density,2.6613996028900146,2.2495646476745605,3.229567527770996,4.090250492095947,3.684150457382202,2.86551833152771,3.410646677017212,3.7248036861419678,4.089323997497559,3.9323039054870605,5.823166370391846,4.7602033615112305,40060
40060,"Richmond, VA",51101,"King William County, Virginia",EX,00,Total,actual job density,100.34978485107422,97.77239990234375,103.60877990722656,98.6412124633789,88.47078704833984,93.6795425415039,85.56488037109375,98.39847564697266,246.88165283203125,218.30369567871094,515.238525390625,524.2413330078125,40060
40060,"Richmond, VA",51127,"New Kent County, Virginia",EX,00,Total,actual job density,23.382192611694336,19.912750244140625,21.896608352661133,21.19688606262207,21.787078857421875,22.51974105834961,21.70880889892578,21.27895736694336,20.946130752563477,23.063993453979492,25.186195373535156,26.628713607788086,40060
40060,"Richmond, VA",51145,"Powhatan County, Virginia",EX,00,Total,actual job density,36.04833221435547,37.09159851074219,41.076751708984375,44.36623764038086,43.67860794067383,37.18862533569336,34.113887786865234,38.388397216796875,40.161224365234375,41.408592224121094,44.424739837646484,44.42735290527344,40060
40060,"Richmond, VA",51149,"Prince George County, Virginia",ES,00,Total,actual job density,85.17169952392578,85.54915618896484,84.3329849243164,82.9202880859375,86.9673843383789,90.05995178222656,105.22581481933594,128.13197326660156,105.4657974243164,167.11923217773437,192.51611328125,192.9511260986328,40060
40060,"Richmond, VA",51183,"Sussex County, Virginia",EX,00,Total,actual job density,26.588760375976563,28.076650619506836,33.29466247558594,25.90102767944336,25.46380615234375,20.3974609375,22.93780517578125,22.95981216430664,22.749588012695313,18.161781311035156,18.703218460083008,18.733530044555664,40060
40060,"Richmond, VA",51570,"Colonial Heights city, Virginia",UC,00,Total,actual job density,2481.887451171875,2674.462890625,2608.6064453125,2638.034423828125,2558.46826171875,2499.3134765625,2622.313232421875,2804.914306640625,2927.329833984375,2802.93994140625,2967.977783203125,2986.0439453125,40060
40060,"Richmond, VA",51670,"Hopewell city, Virginia",UC,00,Total,actual job density,1569.2012939453125,1579.93310546875,1473.0963134765625,1306.214599609375,1564.60205078125,1549.3109130859375,1385.14501953125,1369.698974609375,1390.1561279296875,1382.8846435546875,1544.051025390625,1542.429931640625,40060
40060,"Richmond, VA",51730,"Petersburg city, Virginia",UC,00,Total,actual job density,1285.7320556640625,1208.06640625,1724.696044921875,1483.92236328125,847.0328369140625,836.012451171875,720.76190185546875,756.63214111328125,1009.9471435546875,986.97479248046875,997.40533447265625,1051.636962890625,40060
40060,"Richmond, VA",51760,"Richmond city, Virginia",UC,00,Total,actual job density,9977.98046875,9919.1474609375,11063.9189453125,12481.76171875,12522.5185546875,10058.5732421875,10865.6279296875,9493.33203125,13928.0439453125,13553.0078125,13441.310546875,13903.119140625,40060
40140,"Riverside, CA",00000,Metro Total,TOTAL,00,Total,actual job density,3250.8876953125,3204.518310546875,3283.568359375,2929.382080078125,2892.585693359375,2957.939208984375,3092.958251953125,3189.507568359375,2986.192138671875,3116.064208984375,3159.983642578125,3196.105224609375,40140
40140,"Riverside, CA",06065,"Riverside County, California",MS,00,Total,actual job density,2694.644775390625,2843.879638671875,2949.853515625,2623.771240234375,2487.12255859375,2407.5263671875,2500.40087890625,2538.677490234375,2496.107177734375,2436.283935546875,2435.659423828125,2479.218505859375,40140
40140,"Riverside, CA",06071,"San Bernardino County, California",MS,00,Total,actual job density,3759.81884765625,3543.467529296875,3602.031982421875,3216.494384765625,3264.154296875,3452.27880859375,3638.435302734375,3798.51904296875,3443.976318359375,3751.50634765625,3844.2177734375,3882.951904296875,40140
40380,"Rochester, NY",00000,Metro Total,TOTAL,00,Total,actual job density,12304.640625,10882.3818359375,10488.64453125,8633.7548828125,8004.904296875,8452.83203125,8402.7412109375,7788.3623046875,7792.48681640625,7438.3818359375,7257.79833984375,7635.01123046875,40380
40380,"Rochester, NY",36051,"Livingston County, New York",EX,00,Total,actual job density,442.2052917480469,466.9125061035156,472.9220886230469,363.4349365234375,352.9340515136719,323.377685546875,375.7781982421875,405.7206726074219,332.47821044921875,336.44091796875,322.0648498535156,335.6795349121094,40380
40380,"Rochester, NY",36055,"Monroe County, New York",MS,00,Total,actual job density,15265.19921875,13567.3720703125,13080.76953125,10751.8056640625,10024.54296875,10516.3466796875,10440.564453125,9736.392578125,9773.3193359375,9327.1591796875,9028.423828125,9536.72265625,40380
40380,"Rochester, NY",36069,"Ontario County, New York",EX,00,Total,actual job density,1130.026123046875,1058.716796875,1043.2171630859375,940.739013671875,956.539306640625,1115.5068359375,1405.5406494140625,1618.7142333984375,1343.996337890625,1327.8831787109375,1252.1954345703125,1311.553955078125,40380
40380,"Rochester, NY",36073,"Orleans County, New York",EX,00,Total,actual job density,492.6593322753906,557.36334228515625,569.955078125,581.56890869140625,631.65887451171875,681.90203857421875,593.5927734375,743.3709716796875,534.40802001953125,393.9666748046875,422.66400146484375,477.54473876953125,40380
40380,"Rochester, NY",36117,"Wayne County, New York",EX,00,Total,actual job density,526.33837890625,527.04095458984375,488.60107421875,424.4057922363281,380.77490234375,385.62762451171875,409.9939270019531,435.8852233886719,407.2413330078125,352.66082763671875,1526.6527099609375,404.4375,40380
40380,"Rochester, NY",36123,"Yates County, New York",EX,00,Total,actual job density,391.0350646972656,378.53704833984375,410.8038330078125,546.9102783203125,546.19964599609375,550.2388916015625,434.3166198730469,508.2942810058594,499.937255859375,509.77044677734375,513.3424072265625,535.69622802734375,40380
40900,"Sacramento, CA",00000,Metro Total,TOTAL,00,Total,actual job density,8097.86474609375,8289.9697265625,7747.27294921875,4500.3486328125,4450.4375,4405.91943359375,4422.41455078125,5197.39501953125,4638.64990234375,4554.2431640625,4467.94921875,4509.86865234375,40900
40900,"Sacramento, CA",06017,"El Dorado County, California",EX,00,Total,actual job density,699.496826171875,733.41021728515625,759.839111328125,890.38714599609375,1002.2353515625,779.9989013671875,766.1849365234375,771.48602294921875,816.822265625,822.94049072265625,855.90777587890625,925.32391357421875,40900
40900,"Sacramento, CA",06061,"Placer County, California",ES,00,Total,actual job density,2680.0478515625,2733.5390625,2862.537353515625,2819.686767578125,2762.9814453125,2775.05859375,2787.654296875,3042.599609375,3247.218017578125,3291.335693359375,3209.68212890625,3231.98486328125,40900
40900,"Sacramento, CA",06067,"Sacramento County, California",UC,00,Total,actual job density,10758.91015625,11043.380859375,10220.705078125,5518.65966796875,5469.49658203125,5430.3466796875,5457.48681640625,6513.328125,5708.75390625,5579.5732421875,5465.06494140625,5515.705078125,40900
40900,"Sacramento, CA",06113,"Yolo County, California",ES,00,Total,actual job density,2970.62890625,2935.699462890625,3085.426025390625,2875.910400390625,2685.282958984375,2594.321044921875,2471.72802734375,2272.8603515625,2078.134033203125,2156.953125,2259.052734375,2175.289794921875,40900
41180,"St. Louis, MO-IL",00000,Metro Total,TOTAL,00,Total,actual job density,7381.64892578125,6983.73486328125,7277.58837890625,6892.45654296875,7161.38134765625,7457.5361328125,7374.6064453125,7137.63134765625,7687.90771484375,8330.4638671875,7607.046875,6789.384765625,41180
41180,"St. Louis, MO-IL",17005,"Bond County, Illinois",EX,00,Total,actual job density,1061.9154052734375,1032.72265625,1215.553466796875,2039.4697265625,1823.88671875,1785.062255859375,3290.626953125,3114.703857421875,1578.4573974609375,2194.915283203125,1993.6649169921875,1863.9849853515625,41180
41180,"St. Louis, MO-IL",17013,"Calhoun County, Illinois",EX,00,Total,actual job density,22.376708984375,19.01603889465332,15.609357833862305,31.665267944335938,33.597381591796875,27.055614471435547,27.25775718688965,31.2403621673584,24.23506736755371,22.65900421142578,21.169687271118164,21.72823715209961,41180
41180,"St. Louis, MO-IL",17027,"Clinton County, Illinois",EX,00,Total,actual job density,360.8052978515625,351.9730224609375,339.2354736328125,320.0805358886719,302.1229248046875,310.7030944824219,276.6735534667969,304.4380798339844,328.5139465332031,323.6605529785156,347.9144592285156,341.1254577636719,41180
41180,"St. Louis, MO-IL",17083,"Jersey County, Illinois",EX,00,Total,actual job density,699.77947998046875,602.72552490234375,620.37579345703125,466.5854187011719,438.8594055175781,443.4962158203125,510.3643493652344,467.6740417480469,437.1555480957031,459.3013000488281,486.7352294921875,446.42132568359375,41180
41180,"St. Louis, MO-IL",17117,"Macoupin County, Illinois",EX,00,Total,actual job density,606.3321533203125,624.23736572265625,584.9425048828125,499.3352966308594,506.6751403808594,514.7020263671875,512.4268798828125,480.9128723144531,512.7164306640625,461.55963134765625,436.92291259765625,441.8238830566406,41180
41180,"St. Louis, MO-IL",17119,"Madison County, Illinois",MS,00,Total,actual job density,2303.21044921875,2319.33935546875,2295.6865234375,2111.854736328125,2055.1494140625,1890.76220703125,2753.412353515625,2188.249267578125,1809.1083984375,1838.3477783203125,1915.13330078125,1682.087890625,41180
41180,"St. Louis, MO-IL",17133,"Monroe County, Illinois",ES,00,Total,actual job density,125.43976593017578,133.05789184570312,121.53999328613281,126.14794921875,116.36994171142578,118.61656188964844,125.93663024902344,146.59335327148437,124.54727172851562,128.9524688720703,120.43669128417969,135.18914794921875,41180
41180,"St. Louis, MO-IL",17163,"St. Clair County, Illinois",MS,00,Total,actual job density,1603.001220703125,1565.8919677734375,1567.8515625,1550.0968017578125,1518.9666748046875,1621.4765625,1508.279052734375,1465.53515625,1302.5076904296875,1294.104736328125,1289.8345947265625,1299.923828125,41180
41180,"St. Louis, MO-IL",29071,"Franklin County, Missouri",EX,00,Total,actual job density,570.80535888671875,539.0107421875,530.25982666015625,617.673095703125,620.23486328125,512.197998046875,476.67138671875,455.25946044921875,488.0685729980469,475.78057861328125,472.9493713378906,478.8273620605469,41180
41180,"St. Louis, MO-IL",29099,"Jefferson County, Missouri",ES,00,Total,actual job density,631.60009765625,681.130859375,662.1402587890625,627.53411865234375,705.125732421875,690.22296142578125,711.8175048828125,705.5538330078125,703.26519775390625,690.2275390625,663.38140869140625,606.80413818359375,41180
41180,"St. Louis, MO-IL",29113,"Lincoln County, Missouri",EX,00,Total,actual job density,554.7095947265625,558.77886962890625,508.0732116699219,513.36151123046875,502.4960632324219,529.69903564453125,515.99896240234375,535.044677734375,497.2855529785156,442.95166015625,421.2723083496094,442.49078369140625,41180
41180,"St. Louis, MO-IL",29183,"St. Charles County, Missouri",MS,00,Total,actual job density,1731.2427978515625,1752.9151611328125,1791.674072265625,1790.016357421875,1751.826416015625,1699.675537109375,1693.2313232421875,1727.4432373046875,1714.3492431640625,1844.1690673828125,1658.995849609375,1907.707763671875,41180
41180,"St. Louis, MO-IL",29189,"St. Louis County, Missouri",UC,00,Total,actual job density,4420.83447265625,4615.890625,4596.56689453125,5053.1015625,5259.62158203125,5188.29541015625,4445.96142578125,4501.994140625,4740.19921875,4664.19775390625,6031.95361328125,4577.970703125,41180
41180,"St. Louis, MO-IL",29219,"Warren County, Missouri",EX,00,Total,actual job density,315.3482666015625,364.6631164550781,470.0002746582031,211.483154296875,207.3666534423828,220.2959442138672,571.67578125,537.43988037109375,490.2906799316406,489.27655029296875,512.604736328125,445.603759765625,41180
41180,"St. Louis, MO-IL",29510,"St. Louis city, Missouri",UC,00,Total,actual job density,25492.123046875,23533.91015625,25363.005859375,22740.57421875,23638.74609375,25462.55859375,26327.171875,25685.953125,27918.287109375,31394.44921875,24463.427734375,23872.34765625,41180
41620,"Salt Lake City, UT",00000,Metro Total,TOTAL,00,Total,actual job density,5103.41015625,5238.14111328125,5365.28759765625,5399.2958984375,5440.341796875,5141.220703125,5362.82861328125,5063.1015625,5014.853515625,5085.28466796875,5112.9853515625,5388.63232421875,41620
41620,"Salt Lake City, UT",49035,"Salt Lake County, Utah",UC,00,Total,actual job density,5167.52490234375,5309.86962890625,5444.22900390625,5488.0458984375,5532.35986328125,5226.98974609375,5452.392578125,5156.1689453125,5110.7626953125,5181.720703125,5208.5888671875,5486.234375,41620
41620,"Salt Lake City, UT",49045,"Tooele County, Utah",EX,00,Total,actual job density,523.474365234375,576.55523681640625,580.66015625,332.8393859863281,292.4342956542969,306.4644775390625,744.8839111328125,545.666748046875,344.7416076660156,371.0290832519531,310.0982666015625,393.38037109375,41620
41700,"San Antonio, TX",00000,Metro Total,TOTAL,00,Total,actual job density,5802.93701171875,5695.31103515625,5774.693359375,5725.212890625,5709.896484375,5798.0185546875,6125.3076171875,6015.4921875,6276.35986328125,6176.43115234375,6050.98388671875,6165.1083984375,41700
41700,"San Antonio, TX",48013,"Atascosa County, Texas",EX,00,Total,actual job density,181.3653106689453,163.1156005859375,172.4455108642578,183.4700927734375,175.2169647216797,196.74240112304687,206.54420471191406,200.6031036376953,247.10443115234375,189.46121215820313,259.0783386230469,215.88848876953125,41700
41700,"San Antonio, TX",48019,"Bandera County, Texas",EX,00,Total,actual job density,37.18883514404297,40.29540252685547,31.486774444580078,51.807777404785156,52.67757034301758,54.86715316772461,221.0277099609375,215.87123107910156,125.13035583496094,137.7417755126953,145.69924926757812,124.04000091552734,41700
41700,"San Antonio, TX",48029,"Bexar County, Texas",ES,00,Total,actual job density,6472.78369140625,6371.24609375,6465.4296875,6418.51904296875,6413.287109375,6534.2080078125,6878.06103515625,6763.337890625,7096.68896484375,6994.3935546875,6898.94873046875,7030.02685546875,41700
41700,"San Antonio, TX",48091,"Comal County, Texas",EX,00,Total,actual job density,1214.926025390625,804.81170654296875,815.4451904296875,808.79339599609375,787.676025390625,786.291015625,1130.1693115234375,1139.0179443359375,950.92388916015625,945.48321533203125,997.33233642578125,1203.9002685546875,41700
41700,"San Antonio, TX",48187,"Guadalupe County, Texas",EX,00,Total,actual job density,1440.03271484375,1400.6026611328125,1392.398193359375,1362.1815185546875,1510.3502197265625,841.1107177734375,1033.553955078125,1022.6353759765625,753.47747802734375,770.6668701171875,728.47125244140625,816.04559326171875,41700
41700,"San Antonio, TX",48259,"Kendall County, Texas",EX,00,Total,actual job density,470.8450622558594,497.61798095703125,523.6512451171875,536.4461669921875,494.535400390625,552.8526611328125,490.7774353027344,567.964111328125,598.41461181640625,573.88336181640625,594.15460205078125,597.49859619140625,41700
41700,"San Antonio, TX",48325,"Medina County, Texas",EX,00,Total,actual job density,87.18565368652344,93.77638244628906,96.63188171386719,89.41435241699219,90.0985336303711,99.12114715576172,65.953338623046875,66.78234100341797,67.64924621582031,68.54207611083984,70.5673828125,72.57524871826172,41700
41700,"San Antonio, TX",48493,"Wilson County, Texas",EX,00,Total,actual job density,65.583343505859375,64.91447448730469,81.32981872558594,80.47769927978516,94.46607208251953,163.2064208984375,112.3285140991211,106.45755004882812,87.40809631347656,94.29618072509766,87.41419219970703,84.06011962890625,41700
41740,"San Diego, CA",00000,Metro Total,TOTAL,00,Total,actual job density,8151.6787109375,7925.55859375,7781.10693359375,7610.17236328125,7737.9970703125,7474.18017578125,7272.009765625,7419.4990234375,7315.767578125,7408.21044921875,7659.73876953125,7937.18798828125,41740
41740,"San Diego, CA",06073,"San Diego County, California",MS,00,Total,actual job density,8151.6787109375,7925.55859375,7781.10693359375,7610.17236328125,7737.9970703125,7474.18017578125,7272.009765625,7419.4990234375,7315.767578125,7408.21044921875,7659.73876953125,7937.18798828125,41740
41860,"San Francisco, CA",00000,Metro Total,TOTAL,00,Total,actual job density,33235.21875,33742.87109375,33872.47265625,36018.51171875,37175.5234375,36614,37121.59375,40297.80078125,41857.64453125,43068.6640625,46886.17578125,54374.65234375,41860
41860,"San Francisco, CA",06001,"Alameda County, California",UC,00,Total,actual job density,9991.935546875,10212.3193359375,9970.697265625,10084.3203125,10190.345703125,10319.1083984375,11244.4638671875,12375.6376953125,12652.236328125,12684.4013671875,12234.453125,12197.119140625,41860
41860,"San Francisco, CA",06013,"Contra Costa County, California",UC,00,Total,actual job density,7253.78564453125,7392.42333984375,7487.7783203125,7365.59375,7064.15087890625,6823.77685546875,6784.03173828125,7247.4453125,6831.47119140625,6808.2861328125,6716.365234375,6779.537109375,41860
41860,"San Francisco, CA",06041,"Marin County, California",MS,00,Total,actual job density,3923.53125,3954.927490234375,4038.662353515625,3864.931884765625,3818.947509765625,3740.1240234375,3798.69384765625,3553.936279296875,3444.950439453125,3697.36279296875,3732.787841796875,4012.896240234375,41860
41860,"San Francisco, CA",06075,"San Francisco County, California",UC,00,Total,actual job density,101741.7265625,104237.328125,104584.625,109367.25,112369.5078125,108578.6796875,109225.7734375,118049.7578125,122249.5859375,124908.3984375,137041.71875,158257.765625,41860
41860,"San Francisco, CA",06081,"San Mateo County, California",UC,00,Total,actual job density,11290.3173828125,10768.3896484375,10342.197265625,10143.8427734375,10338.2314453125,9694.2080078125,9329.48828125,9408.8505859375,9455.2353515625,10118.8779296875,9873.4482421875,10462.509765625,41860
41940,"San Jose, CA",00000,Metro Total,TOTAL,00,Total,actual job density,7648.09033203125,7990.0751953125,8247.453125,8283.2900390625,7712.126953125,8587.7978515625,8636.080078125,8643.6025390625,8916.9794921875,9448.078125,9944.9560546875,11133.45703125,41940
41940,"San Jose, CA",06069,"San Benito County, California",EX,00,Total,actual job density,823.9735107421875,694.25640869140625,771.43914794921875,1050.94482421875,969.68243408203125,942.564697265625,721.26812744140625,697.2445068359375,646.6988525390625,616.35516357421875,615.1077880859375,508.2991943359375,41940
41940,"San Jose, CA",06085,"Santa Clara County, California",UC,00,Total,actual job density,7766.05859375,8112.30224609375,8371.0419921875,8401.923828125,7819.25830078125,8701.7626953125,8747.8359375,8743.4033203125,9033.7978515625,9573.1875,10079.9189453125,11281.8662109375,41940
42540,"Scranton, PA",00000,Metro Total,TOTAL,00,Total,actual job density,3580.1005859375,3457.639892578125,3476.235107421875,3168.82568359375,3555.4248046875,3448.513671875,3271.930908203125,3139.12353515625,2656.084716796875,2505.2626953125,2502.657470703125,2479.47607421875,42540
42540,"Scranton, PA",42069,"Lackawanna County, Pennsylvania",MS,00,Total,actual job density,4626.7353515625,4451.62060546875,4766.25439453125,4391.7646484375,5238.69580078125,5147.2470703125,4459.57568359375,4299.201171875,3310.16162109375,3156.734619140625,3262.403564453125,3200.1728515625,42540
42540,"Scranton, PA",42079,"Luzerne County, Pennsylvania",MS,00,Total,actual job density,3063.861572265625,2951.030029296875,2735.825927734375,2451.17041015625,2452.275634765625,2384.654296875,2578.96728515625,2448.888427734375,2368.955078125,2217.77294921875,2148.21484375,2142.39990234375,42540
42540,"Scranton, PA",42131,"Wyoming County, Pennsylvania",EX,00,Total,actual job density,487.5150451660156,516.47479248046875,518.4072265625,552.700927734375,543.70574951171875,382.6862487792969,708.34539794921875,871.52642822265625,254.2046661376953,196.77442932128906,162.61854553222656,196.38861083984375,42540
42660,"Seattle, WA",00000,Metro Total,TOTAL,00,Total,actual job density,27245.087890625,28379.21875,29494.0859375,31039.93359375,36199.98828125,43314.5546875,47913.75,43322.56640625,44619.24609375,47692.21875,51100.73046875,35122.4453125,42660
42660,"Seattle, WA",53033,"King County, Washington",MS,00,Total,actual job density,34524.27734375,36011.78125,37078.9921875,39278.4296875,48547.11328125,54188.40234375,60418.328125,53867.6875,54459.9296875,58277.6953125,63907.2421875,41200.921875,42660
42660,"Seattle, WA",53053,"Pierce County, Washington",MS,00,Total,actual job density,4326.06982421875,4570.4833984375,4601.08837890625,4835.06787109375,4778.8349609375,5009.4443359375,5536.93017578125,5479.275390625,5207.1845703125,5291.82470703125,5346.35986328125,5479.45361328125,42660
42660,"Seattle, WA",53061,"Snohomish County, Washington",MS,00,Total,actual job density,16261.7607421875,17587.943359375,19503.880859375,19899.36328125,6603.59814453125,28863.029296875,29727.970703125,29760.96484375,36190.95703125,38109.4296875,33730.36328125,35226.05078125,42660
44060,"Spokane, WA",00000,Metro Total,TOTAL,00,Total,actual job density,6741.2626953125,6389.0009765625,6432.07080078125,6555.61083984375,7102.50830078125,8066.71826171875,7640.705078125,7951.9345703125,7349.74560546875,7610.45947265625,5974.23095703125,7193.080078125,44060
44060,"Spokane, WA",53063,"Spokane County, Washington",ES,00,Total,actual job density,6988.2490234375,6618.494140625,6662.89697265625,6783.25390625,7352.134765625,8326.283203125,7891.04443359375,8215.517578125,7603.4560546875,7862.595703125,6166.86962890625,7438.6044921875,44060
44060,"Spokane, WA",53065,"Stevens County, Washington",EX,00,Total,actual job density,771.54595947265625,767.91033935546875,815.27032470703125,825.8079833984375,770.24560546875,784.8277587890625,710.16015625,716.50927734375,566.4752197265625,532.4464111328125,643.06817626953125,664.300048828125,44060
44700,"Stockton, CA",00000,Metro Total,TOTAL,00,Total,actual job density,3336.567626953125,2585.8701171875,2492.72265625,2311.463134765625,2321.01318359375,2326.75390625,2344.73193359375,2265.935546875,2139.302978515625,2117.189208984375,2121.121337890625,2399.606201171875,44700
44700,"Stockton, CA",06077,"San Joaquin County, California",MS,00,Total,actual job density,3336.567626953125,2585.8701171875,2492.72265625,2311.463134765625,2321.01318359375,2326.75390625,2344.73193359375,2265.935546875,2139.302978515625,2117.189208984375,2121.121337890625,2399.606201171875,44700
45060,"Syracuse, NY",00000,Metro Total,TOTAL,00,Total,actual job density,6983.052734375,7505.17333984375,7411.19921875,8391.48828125,7459.0009765625,6682.00048828125,5973.29638671875,6088.0966796875,5742.75634765625,5682.27587890625,5514.5390625,5738.85498046875,45060
45060,"Syracuse, NY",36053,"Madison County, New York",EX,00,Total,actual job density,581.67010498046875,702.6370849609375,679.03948974609375,551.86676025390625,599.4639892578125,567.015380859375,639.5218505859375,596.8077392578125,503.8796081542969,466.24993896484375,456.8316650390625,453.9499816894531,45060
45060,"Syracuse, NY",36067,"Onondaga County, New York",MS,00,Total,actual job density,8080.82470703125,8758.5009765625,8633.81640625,9857.376953125,8716.517578125,7815.9326171875,6955.03564453125,7106.84228515625,6754.33154296875,6665.16455078125,6466.54052734375,6741.1591796875,45060
45060,"Syracuse, NY",36075,"Oswego County, New York",EX,00,Total,actual job density,2035.7857666015625,1436.407470703125,1431.23486328125,1330.397705078125,1282.56201171875,1261.134521484375,1406.291748046875,1660.8447265625,1260.475830078125,1299.7861328125,1157.77001953125,1109.2232666015625,45060
45300,"Tampa, FL",00000,Metro Total,TOTAL,00,Total,actual job density,4422.97314453125,4305.669921875,4336.3984375,4895.96875,4768.2080078125,4443.0048828125,4471.7109375,4621.7041015625,4350.662109375,4843.78857421875,4824.8828125,5117.74853515625,45300
45300,"Tampa, FL",12053,"Hernando County, Florida",ES,00,Total,actual job density,506.4112548828125,482.20220947265625,483.16510009765625,359.0830078125,383.84814453125,389.9393615722656,379.2383117675781,406.01483154296875,424.07867431640625,453.7547607421875,450.18878173828125,501.8300476074219,45300
