year,stco_code,frominstate_edu_baplus,frominstate_total,fromdiffstate_edu_baplus,fromdiffstate_total,fromabroad_edu_baplus,fromabroad_total,movein_edu_baplus,movein_total,pct_newcomer,newcomer_pct_edu_baplus
2016,48283,16,393,20,104,0,158,20,262,0.0547658862876254,0.0763358778625954
2016,48285,163,798,7,18,0,11,7,29,0.00212890911760388,0.241379310344828
2016,48287,77,545,11,94,0,22,11,116,0.010279131590607,0.0948275862068965
2016,48289,115,615,0,40,0,23,0,63,0.00533040020306287,0
2016,48291,365,5880,79,425,23,41,102,466,0.00907073617004711,0.218884120171674
2016,48293,101,616,30,77,0,5,30,82,0.00520271556373327,0.365853658536585
2016,48295,19,72,5,53,0,1,5,54,0.0236738272687418,0.0925925925925926
2016,48297,89,459,35,90,14,151,49,241,0.0278870631798195,0.203319502074689
2016,48299,286,832,27,202,0,14,27,216,0.0138897820075879,0.125
2016,48301,0,0,0,4,0,0,0,4,0.0597014925373134,0
2016,48303,1698,6333,1191,3055,346,659,1537,3714,0.0215234474605346,0.413839526117394
2016,48305,28,176,0,28,0,1,0,29,0.0078125,0
2016,48307,32,290,1,34,0,0,1,34,0.00583690987124463,0.0294117647058824
2016,48309,1055,4011,851,2145,135,350,986,2495,0.0170618123132262,0.395190380761523
2016,48311,9,12,0,4,0,0,0,4,0.00843881856540084,0
2016,48313,98,1044,15,38,0,8,15,46,0.00466247719440503,0.326086956521739
2016,48315,116,401,25,131,0,6,25,137,0.0176591905130188,0.182481751824818
2016,48317,46,93,23,23,0,0,23,23,0.00714063955293387,1
2016,48319,25,154,16,16,0,0,16,16,0.00516295579219103,1
2016,48321,39,646,15,97,28,29,43,126,0.00528945048486629,0.341269841269841
2016,48323,25,736,17,259,61,476,78,735,0.0230581001380349,0.106122448979592
2016,48325,510,1896,69,197,0,19,69,216,0.00680700869784445,0.319444444444444
2016,48327,6,131,0,33,0,0,0,33,0.0213730569948187,0
2016,48329,1403,4732,884,3163,217,583,1101,3746,0.0387087440841548,0.293913507741591
2016,48331,166,1144,93,211,0,23,93,234,0.0143154288510951,0.397435897435897
2016,48333,22,145,0,10,20,20,20,30,0.00907166616268521,0.666666666666667
2016,48335,37,905,20,30,0,29,20,59,0.00958414554905783,0.338983050847458
2016,48337,83,723,58,156,0,53,58,209,0.0153914132115767,0.277511961722488
2016,48339,5083,14618,3587,7409,1461,2456,5048,9865,0.0293191072012364,0.511708058793715
2016,48341,109,553,23,283,0,10,23,293,0.0228834739144018,0.0784982935153584
2016,48343,55,413,4,37,7,18,11,55,0.00622453598913536,0.2
2016,48345,7,38,0,8,0,0,0,8,0.0113154172560113,0
2016,48347,311,1193,190,410,21,83,211,493,0.0132334782842111,0.427991886409736
2016,48349,95,1218,71,233,0,7,71,240,0.00763213127265789,0.295833333333333
2016,48351,4,369,0,42,0,4,0,46,0.00495102787643957,0
2016,48353,61,503,6,201,0,0,6,201,0.0205290572975181,0.0298507462686567
2016,48355,2290,8422,1648,4211,249,564,1897,4775,0.0208388794574472,0.397277486910995
2016,48357,33,73,32,177,6,27,38,204,0.033041788143829,0.186274509803922
2016,48359,15,45,0,8,0,0,0,8,0.00671140939597315,0
2016,48361,369,1883,184,798,71,130,255,928,0.0166272486203684,0.274784482758621
2016,48363,186,988,67,187,15,39,82,226,0.0119280097112999,0.36283185840708
2016,48365,51,517,0,48,0,22,0,70,0.00439450059639651,0
2016,48367,782,4449,495,1580,25,271,520,1851,0.0223369978399121,0.280929227444625
2016,48369,53,219,34,103,0,97,34,200,0.0333055786844296,0.17
2016,48371,72,1167,0,120,0,21,0,141,0.013314447592068,0
2016,48373,235,1678,56,265,23,241,79,506,0.0151774198386274,0.156126482213439
2016,48375,680,4638,301,1298,54,517,355,1815,0.0236756629837858,0.195592286501377
2016,48377,74,121,45,150,38,62,83,212,0.0455717970765262,0.391509433962264
2016,48379,16,387,0,26,0,35,0,61,0.00748833783452001,0
2016,48381,1087,4594,429,1414,76,147,505,1561,0.0186279072542632,0.323510570147341
2016,48383,24,133,19,56,0,42,19,98,0.0418088737201365,0.193877551020408
2016,48385,70,206,0,7,0,0,0,7,0.00281917035843737,0
2016,48387,68,372,13,72,0,12,13,84,0.00938232994526974,0.154761904761905
2016,48389,41,530,16,399,0,333,16,732,0.0761310452418097,0.0218579234972678
2016,48391,17,271,0,9,0,1,0,10,0.00201045436268597,0
2016,48393,21,86,0,0,0,0,0,0,0,NA
2016,48395,163,495,0,44,0,17,0,61,0.00549995491840231,0
2016,48397,1161,3110,576,1084,85,190,661,1274,0.022479840488416,0.51883830455259
2016,48399,24,157,12,38,0,10,12,48,0.00680947652149241,0.25
2016,48401,432,4926,3,235,2,73,5,308,0.00854368932038835,0.0162337662337662
2016,48403,23,163,18,95,0,6,18,101,0.0134451544195953,0.178217821782178
2016,48405,16,204,18,36,20,32,38,68,0.0108991825613079,0.558823529411765
2016,48407,211,1373,2,312,0,65,2,377,0.0198734844491302,0.00530503978779841
2016,48409,275,2174,120,659,37,237,157,896,0.0212277002535004,0.175223214285714
2016,48411,18,472,0,72,0,0,0,72,0.0172579098753595,0
2016,48413,0,19,0,3,0,0,0,3,0.00152983171851096,0
2016,48415,153,984,15,55,0,3,15,58,0.00519666696532569,0.258620689655172
2016,48417,5,83,1,5,0,0,1,5,0.00223813786929275,0.2
2016,48419,246,523,7,218,0,0,7,218,0.0132983590556945,0.0321100917431193
2016,48421,1,52,0,3,0,0,0,3,0.00144161460836136,0
2016,48423,1752,5967,1018,2686,210,496,1228,3182,0.0223679678328659,0.385920804525456
2016,48425,17,336,19,40,0,0,19,40,0.00675333445888908,0.475
2016,48427,0,606,12,88,3,479,15,567,0.0163348794330328,0.0264550264550265
2016,48429,56,453,5,93,9,9,14,102,0.0155345720377703,0.137254901960784
2016,48431,12,14,0,0,0,0,0,0,0,NA
2016,48433,0,39,0,2,1,4,1,6,0.00677200902934537,0.166666666666667
2016,48435,15,139,0,0,0,4,0,4,0.00157790927021696,0
2016,48437,10,403,11,54,0,4,11,58,0.0115056536401508,0.189655172413793
2016,48439,12009,35797,10184,24830,3620,8910,13804,33740,0.0273076767431508,0.409128630705394
2016,48441,745,3089,510,1666,98,456,608,2122,0.025901107083135,0.286522148916117
2016,48443,12,20,0,0,0,5,0,5,0.00771604938271605,0
2016,48445,94,864,8,98,12,57,20,155,0.0192259985115356,0.129032258064516
2016,48447,0,34,5,12,0,3,5,15,0.0133096716947649,0.333333333333333
2016,48449,105,582,65,360,8,44,73,404,0.0205399359398038,0.180693069306931
2016,48451,777,2742,1207,2756,142,278,1349,3034,0.0409187155245661,0.444627554383652
2016,48453,12115,26661,14524,22574,4159,6801,18683,29375,0.0382593088968685,0.636017021276596
2016,48455,86,650,25,206,0,12,25,218,0.020775755265415,0.114678899082569
2016,48457,89,777,0,148,0,0,0,148,0.00985812296010125,0
2016,48459,355,1488,39,338,30,30,69,368,0.0135743268166728,0.1875
2016,48461,19,94,0,22,0,5,0,27,0.012546468401487,0
2016,48463,127,578,0,232,0,25,0,257,0.0155006031363088,0
2016,48465,245,789,64,382,67,407,131,789,0.027093849799114,0.166032953105196
2016,48467,313,1710,58,305,0,34,58,339,0.00926482645531566,0.171091445427729
2016,48469,403,1798,247,829,76,188,323,1017,0.0173262688041978,0.317600786627335
2016,48471,372,3751,98,333,125,131,223,464,0.0102814092621316,0.480603448275862
2016,48473,259,1255,25,140,30,50,55,190,0.00749625187406297,0.289473684210526
2016,48475,152,398,0,105,0,0,0,105,0.0146280300919476,0
2016,48477,205,811,10,77,12,53,22,130,0.00563087451812708,0.169230769230769
2016,48479,236,1310,182,871,283,1933,465,2804,0.0193694564947086,0.16583452211127
2016,48481,75,496,20,99,26,82,46,181,0.00673688912048238,0.25414364640884
2016,48483,25,190,9,115,0,0,9,115,0.0302950474183351,0.0782608695652174
2016,48485,530,3863,446,1945,191,388,637,2333,0.0277295742506002,0.273039005572225
2016,48487,38,274,89,160,6,53,95,213,0.0244715073529412,0.446009389671362
2016,48489,6,860,21,208,0,302,21,510,0.0373107030506987,0.0411764705882353
2016,48491,9109,21144,5003,10894,777,2292,5780,13186,0.0413144421954995,0.438343697861368
2016,48493,220,1220,0,142,45,109,45,251,0.0080790524011845,0.179282868525896
2016,48495,51,208,32,104,23,56,55,160,0.0346620450606586,0.34375
2016,48497,649,2460,107,483,0,103,107,586,0.0141823374234614,0.18259385665529
2016,48499,214,1693,78,412,0,105,78,517,0.0165641419966679,0.150870406189555
2016,48501,0,80,0,39,0,34,0,73,0.0149835796387521,0
2016,48503,59,254,26,40,0,33,26,73,0.00585498877125441,0.356164383561644
2016,48505,0,107,19,19,0,0,19,19,0.00238393977415307,1
2016,48507,14,248,5,58,0,38,5,96,0.013868824039295,0.0520833333333333
2016,49001,20,140,11,82,0,5,11,87,0.0232558139534884,0.126436781609195
2016,49003,294,1155,108,675,41,84,149,759,0.025203387016437,0.19631093544137
2016,49005,464,1417,472,1205,223,376,695,1581,0.0266309565920461,0.439595192915876
2016,49007,71,466,16,239,3,6,19,245,0.0186113643269523,0.0775510204081633
2016,49009,0,25,0,0,0,0,0,0,0,NA
2016,49011,2485,7125,1746,4440,450,923,2196,5363,0.0283974477773954,0.4094723102741
2016,49013,59,394,19,113,3,12,22,125,0.0109198916746746,0.176
2016,49015,41,207,18,93,0,0,18,93,0.0145448858304661,0.193548387096774
2016,49017,56,138,29,70,0,0,29,70,0.0212378640776699,0.414285714285714
2016,49019,0,51,109,190,0,0,109,190,0.0283117270153479,0.573684210526316
2016,49021,221,853,227,1079,24,86,251,1165,0.0445387467981802,0.215450643776824
2016,49023,10,149,0,100,0,3,0,103,0.0176672384219554,0
2016,49025,88,147,62,249,14,14,76,263,0.0526210484193677,0.288973384030418
2016,49027,45,179,26,169,0,13,26,182,0.0238407126015195,0.142857142857143
2016,49029,42,143,51,124,0,0,51,124,0.0208403361344538,0.411290322580645
2016,49031,11,22,5,26,0,0,5,26,0.0193740685543964,0.192307692307692
2016,49033,0,47,0,45,0,0,0,45,0.032561505065123,0
2016,49035,4765,11137,9138,18606,2094,4147,11232,22753,0.0336580848634032,0.493649189117918
2016,49037,40,177,66,307,6,11,72,318,0.0360994437507095,0.226415094339623
2016,49039,178,1357,74,173,9,23,83,196,0.0120489334234954,0.423469387755102
2016,49041,105,516,53,161,0,25,53,186,0.0144803425457376,0.28494623655914
2016,49043,388,783,539,822,70,148,609,970,0.0377608221737776,0.627835051546392
2016,49045,303,1668,205,850,39,39,244,889,0.0251798561151079,0.274465691788526
2016,49047,145,764,112,740,27,124,139,864,0.0417875798026698,0.16087962962963
2016,49049,2131,6292,3392,7810,586,1517,3978,9327,0.0340694905100744,0.426503698938565
2016,49051,247,684,466,745,77,141,543,886,0.053479809259371,0.612866817155756
2016,49053,858,3036,1292,4320,197,346,1489,4666,0.0490254793800893,0.319117016716674
2016,49055,0,10,0,19,0,28,0,47,0.0262716601453326,0
2016,49057,960,5808,830,2732,68,699,898,3431,0.0232926001357773,0.261731273681143
2016,50001,142,661,209,532,17,52,226,584,0.0231387931376045,0.386986301369863
2016,50003,104,284,302,813,2,11,304,824,0.0317692871187878,0.368932038834951
2016,50005,132,536,253,635,29,63,282,698,0.0322908956328645,0.404011461318052
2016,50007,504,1558,1877,2637,203,381,2080,3018,0.0288792773482355,0.689198144466534
2016,50009,12,110,23,99,0,1,23,100,0.021468441391155,0.23
2016,50011,249,787,152,363,3,43,155,406,0.0120869306341173,0.381773399014778
2016,50013,68,152,52,78,2,6,54,84,0.0163360560093349,0.642857142857143
2016,50015,150,377,157,399,9,71,166,470,0.0271221651566738,0.353191489361702
2016,50017,198,431,236,444,8,39,244,483,0.0231255386383223,0.505175983436853
2016,50019,66,266,202,457,25,31,227,488,0.0249323047054616,0.465163934426229
2016,50021,90,339,481,1034,34,75,515,1109,0.0256155587379314,0.464382326420198
2016,50023,377,800,689,1078,51,92,740,1170,0.0279023180387294,0.632478632478632
2016,50025,192,408,331,823,46,71,377,894,0.0280514590524004,0.421700223713647
2016,50027,167,806,750,1361,88,100,838,1461,0.0350074279963579,0.573579739904175
2016,51001,30,100,145,467,266,311,411,778,0.0326205450733753,0.52827763496144
2016,51003,1536,3365,1413,1942,405,561,1818,2503,0.0357438665638477,0.726328405912904
2016,51005,23,222,116,225,0,0,116,225,0.01919795221843,0.515555555555556
2016,51007,36,294,0,84,0,10,0,94,0.0105333930972658,0
2016,51009,45,661,70,291,0,79,70,370,0.0164480995776839,0.189189189189189
2016,51011,4,56,14,107,6,28,20,135,0.0124435431837036,0.148148148148148
2016,51013,4667,6421,9828,11762,3007,3585,12835,15347,0.0903758840607021,0.836319801915684
2016,51015,489,2260,305,723,87,87,392,810,0.0150837988826816,0.483950617283951
2016,51017,1,158,25,130,0,0,25,130,0.0376484216623226,0.192307692307692
2016,51019,652,2250,266,598,38,146,304,744,0.0135051733526956,0.408602150537634
2016,51021,25,480,32,100,0,0,32,100,0.0196772924045651,0.32
2016,51023,189,755,62,228,0,2,62,230,0.00956977615045352,0.269565217391304
2016,51025,30,537,4,129,0,3,4,132,0.0110626885685551,0.0303030303030303
2016,51027,16,284,99,239,0,0,99,239,0.0138078456294413,0.414225941422594
2016,51029,71,748,23,110,0,14,23,124,0.0100469940042133,0.185483870967742
2016,51031,334,1310,191,403,0,39,191,442,0.0113214313157962,0.432126696832579
2016,51033,195,1354,271,544,0,4,271,548,0.0270150357406951,0.494525547445255
2016,51035,34,402,60,272,0,4,60,276,0.0125952630858395,0.217391304347826
2016,51036,57,149,7,47,0,2,7,49,0.00899247568361167,0.142857142857143
2016,51037,6,187,23,92,0,0,23,92,0.0108388312912347,0.25
2016,51041,2726,7931,2169,4274,419,869,2588,5143,0.0233641038687285,0.503208244215438
2016,51043,174,489,30,176,0,8,30,184,0.0181084538923334,0.16304347826087
2016,51045,0,175,0,54,0,0,0,54,0.0136605110043005,0
2016,51047,251,1394,324,630,11,40,335,670,0.0205194168810486,0.5
2016,51049,18,125,0,66,0,38,0,104,0.0151980125675873,0
2016,51051,60,291,0,36,0,0,0,36,0.0032599837000815,0
2016,51053,74,773,8,96,0,2,8,98,0.0049567548429518,0.0816326530612245
2016,51057,54,256,18,50,0,9,18,59,0.00746551942300392,0.305084745762712
2016,51059,13409,20861,18075,24926,6930,11447,25005,36373,0.0473123790297405,0.687460478926676
2016,51061,856,2133,200,554,29,70,229,624,0.013417335024835,0.366987179487179
2016,51063,108,292,29,146,0,44,29,190,0.0166476824673618,0.152631578947368
2016,51065,473,1376,63,257,15,27,78,284,0.0153513513513514,0.274647887323944
2016,51067,166,1472,207,494,0,30,207,524,0.0129664456102148,0.395038167938931
2016,51069,594,2084,432,917,142,238,574,1155,0.0205245761808295,0.496969696969697
2016,51071,31,196,38,161,0,18,38,179,0.0148535391253838,0.212290502793296
2016,51073,288,975,175,400,21,59,196,459,0.0173962478681069,0.427015250544662
2016,51075,222,1090,10,113,16,16,26,129,0.00791896869244935,0.201550387596899
2016,51077,17,282,24,83,0,1,24,84,0.00733880831731609,0.285714285714286
2016,51079,151,685,40,134,0,27,40,161,0.0122461398037575,0.248447204968944
2016,51081,55,1139,7,142,0,0,7,142,0.0163972286374134,0.0492957746478873
2016,51083,79,409,31,183,8,35,39,218,0.00864187742805042,0.178899082568807
2016,51085,1293,2652,439,1003,97,239,536,1242,0.0178723036852633,0.431561996779388
2016,51087,3544,9764,2197,3867,915,1551,3112,5418,0.0246057985757884,0.57438169066076
2016,51089,79,1070,17,567,0,6,17,573,0.0151147454497494,0.0296684118673647
2016,51091,18,63,3,11,0,0,3,11,0.00595560368164591,0.272727272727273
2016,51093,219,1181,154,316,70,166,224,482,0.0188104901654699,0.464730290456432
2016,51095,824,2205,1158,2220,300,423,1458,2643,0.0508895563770795,0.551645856980704
2016,51097,18,168,11,73,0,0,11,73,0.0137709866063007,0.150684931506849
2016,51099,132,543,180,580,6,51,186,631,0.0382818661651398,0.294770206022187
2016,51101,106,494,38,122,0,41,38,163,0.0144927536231884,0.233128834355828
2016,51103,111,274,51,139,18,19,69,158,0.0181734529560617,0.436708860759494
2016,51105,25,327,30,508,0,38,30,546,0.0295694557270512,0.0549450549450549
2016,51107,5475,8660,3637,5886,1143,2940,4780,8826,0.0382352686346032,0.541581690460004
2016,51109,194,1150,207,367,0,44,207,411,0.0166383288802526,0.503649635036496
2016,51111,30,315,0,45,0,19,0,64,0.00703142166556801,0
2016,51113,56,579,65,112,0,0,65,112,0.0120378331900258,0.580357142857143
2016,51115,12,286,19,37,0,0,19,37,0.00545803215813542,0.513513513513513
2016,51117,95,514,203,385,20,35,223,420,0.0182664289131475,0.530952380952381
2016,51119,48,349,50,139,0,0,50,139,0.016763145200193,0.359712230215827
2016,51121,736,1689,1159,1809,587,778,1746,2587,0.0480855018587361,0.674913026671821
2016,51125,193,364,67,97,16,26,83,123,0.0113322277501382,0.67479674796748
2016,51127,319,1320,18,153,33,33,51,186,0.0129409309121269,0.274193548387097
2016,51131,115,217,19,69,0,1,19,70,0.00792662212659948,0.271428571428571
2016,51133,215,484,8,54,0,0,8,54,0.00560514843263442,0.148148148148148
2016,51135,262,1012,14,94,0,12,14,106,0.00962761126248865,0.132075471698113
2016,51137,210,1235,189,335,10,32,199,367,0.0149478657543174,0.542234332425068
2016,51139,58,446,66,169,20,20,86,189,0.0110075713453698,0.455026455026455
2016,51141,105,505,41,181,25,25,66,206,0.0151115023474178,0.320388349514563
2016,51143,136,1434,54,445,0,15,54,460,0.0101516121201421,0.117391304347826
2016,51145,455,1401,53,286,0,37,53,323,0.0158317811979218,0.164086687306502
2016,51147,99,570,118,220,21,60,139,280,0.0215916101172116,0.496428571428571
2016,51149,208,1604,344,1353,126,223,470,1576,0.0606690533933865,0.298223350253807
2016,51153,4010,11545,3434,7918,1066,2535,4500,10453,0.0372598852938765,0.430498421505788
2016,51155,193,1010,28,273,30,48,58,321,0.0125833006664053,0.180685358255452
2016,51157,17,93,14,103,0,0,14,103,0.0184290570764001,0.135922330097087
2016,51159,106,483,32,76,0,16,32,92,0.0137745171432849,0.347826086956522
2016,51161,982,3364,457,1376,123,329,580,1705,0.0254538397229189,0.340175953079179
2016,51163,229,698,91,269,13,23,104,292,0.0173633822917286,0.356164383561644
2016,51165,473,1562,228,583,37,77,265,660,0.0123832038725656,0.401515151515151
2016,51167,84,547,49,239,0,52,49,291,0.0143229807550327,0.168384879725086
2016,51169,55,478,37,263,0,9,37,272,0.0164728682170543,0.136029411764706
2016,51171,466,1374,195,824,37,68,232,892,0.0289197250680846,0.260089686098655
2016,51173,67,389,51,261,5,60,56,321,0.0141341200299414,0.174454828660436
2016,51175,39,655,16,120,0,27,16,147,0.0110310670868978,0.108843537414966
2016,51177,1055,3696,718,1832,124,373,842,2205,0.0261048693572638,0.381859410430839
2016,51179,1449,4816,1594,3854,406,650,2000,4504,0.0512382967589275,0.44404973357016
2016,51181,41,113,23,41,0,0,23,41,0.008272800645682,0.560975609756098
2016,51183,132,1320,17,71,9,15,26,86,0.00878088625689197,0.302325581395349
2016,51185,69,559,46,718,0,44,46,762,0.0243108728943338,0.0603674540682415
2016,51187,310,1109,144,479,26,43,170,522,0.0196181599518942,0.325670498084291
2016,51191,346,1191,407,955,45,69,452,1024,0.0257396375336199,0.44140625
2016,51193,202,575,79,310,0,20,79,330,0.0255497057912666,0.239393939393939
2016,51195,23,748,65,569,8,44,73,613,0.0219194736465708,0.119086460032626
2016,51197,112,401,0,123,0,45,0,168,0.00791594025349856,0
2016,51199,880,2133,831,1688,279,473,1110,2161,0.0486197043669989,0.513651087459509
2016,51510,4364,7038,6169,8173,1544,2683,7713,10856,0.0942721178227795,0.71048268238762
2016,51520,85,476,74,605,0,5,74,610,0.0497188034884669,0.121311475409836
2016,51530,38,168,55,86,0,0,55,86,0.0208282877209978,0.63953488372093
2016,51540,1045,2266,1142,1418,261,552,1403,1970,0.0690501226778829,0.712182741116751
2016,51550,2027,8601,1461,3961,303,757,1764,4718,0.0305208205300712,0.373887240356083
2016,51570,84,738,58,218,18,31,76,249,0.0203198955443121,0.305220883534137
2016,51580,33,254,0,111,0,26,0,137,0.034931157572667,0
2016,51590,204,983,190,726,38,77,228,803,0.0275320578756086,0.283935242839352
2016,51595,51,196,0,105,0,0,0,105,0.0283860502838605,0
2016,51600,880,1436,203,284,255,303,458,587,0.0353252693025215,0.780238500851789
2016,51610,330,440,365,435,193,253,558,688,0.0737564322469983,0.811046511627907
2016,51620,123,407,0,28,0,0,0,28,0.00485605272285813,0
2016,51630,719,1480,274,781,60,96,334,877,0.0533422541207956,0.380843785632839
2016,51640,28,186,9,53,2,2,11,55,0.0111313499291641,0.2
2016,51650,862,4966,667,2423,122,356,789,2779,0.0307533973706343,0.283915077365959
2016,51660,812,2339,284,836,161,402,445,1238,0.0491406343031795,0.359450726978998
2016,51670,154,756,161,328,0,4,161,332,0.0224021592442645,0.484939759036145
2016,51678,45,152,12,80,0,0,12,80,0.0315831030398737,0.15
2016,51680,875,2717,515,1021,156,321,671,1342,0.0305,0.5
