cbsa_code,cbsa_name,year,patents_issued
33500,"Minot, ND",2012,5
13060,"Bay City, TX",2012,1
14780,"Brenham, TX",2012,4
20140,"Dublin, GA",2012,2
25700,"Hays, KS",2012,7
44500,"Stephenville, TX",2012,4
10100,"Aberdeen, SD",2012,3
33580,"Mitchell, SD",2012,3
43940,"Spearfish, SD",2012,2
48780,"Williston, ND",2012,5
14220,"Bogalusa, LA",2012,3
19980,"Dodge City, KS",2012,2
21020,"Elizabeth City, NC",2012,3
33300,"Milledgeville, GA",2012,0
33380,"Minden, LA",2012,3
39780,"Red Bluff, CA",2012,3
43180,"Shelbyville, TN",2012,2
20460,"Durant, OK",2012,1
21220,"Elko, NV",2012,2
21420,"Enid, OK",2012,4
21900,"Fairmont, WV",2012,3
29780,"Las Vegas, NM",2012,1
35580,"New Ulm, MN",2012,1
37540,"Paris, TN",2012,0
11860,"Atchison, KS",2012,0
14180,"Blytheville, AR",2012,2
18900,"Crossville, TN",2012,1
27700,"Jesup, GA",2012,1
13660,"Big Rapids, MI",2012,1
16100,"Carlsbad-Artesia, NM",2012,1
27380,"Jacksonville, TX",2012,2
28620,"Kill Devil Hills, NC",2012,5
11580,"Arcadia, FL",2012,3
16460,"Centralia, IL",2012,3
24460,"Great Bend, KS",2012,1
30060,"Lebanon, MO",2012,2
37500,"Paragould, AR",2012,1
42460,"Scottsboro, AL",2012,1
46780,"Van Wert, OH",2012,1
48220,"Weatherford, OK",2012,1
10760,"Alexander City, AL",2012,2
20980,"El Dorado, AR",2012,2
26260,"Hope, AR",2012,0
31660,"Malone, NY",2012,0
40260,"Roanoke Rapids, NC",2012,0
44860,"Sulphur Springs, TX",2012,3
45180,"Talladega-Sylacauga, AL",2012,1
47780,"Washington, IN",2012,4
45980,"Troy, AL",2012,5
10660,"Albert Lea, MN",2012,0
15900,"Canton, IL",2012,1
25460,"Harrison, AR",2012,0
25780,"Henderson, NC",2012,0
26500,"Huntingdon, PA",2012,1
31620,"Magnolia, AR",2012,1
37940,"Peru, IN",2012,4
42620,"Searcy, AR",2012,1
47660,"Warrensburg, MO",2012,2
25380,"Harrisburg, IL",2012,1
30420,"Lexington, NE",2012,6
38740,"Poplar Bluff, MO",2012,1
41220,"St. Marys, GA",2012,1
43460,"Sikeston, MO",2012,2
10980,"Alpena, MI",2012,1
34300,"Mountain Home, ID",2012,1
37580,"Paris, TX",2012,2
42780,"Selinsgrove, PA",2012,0
43500,"Silver City, NM",2012,1
44340,"Statesboro, GA",2012,1
47080,"Vidalia, GA",2012,0
47920,"Washington Court House, OH",2012,2
48460,"West Plains, MO",2012,0
49380,"Worthington, MN",2012,1
12900,"Batesville, AR",2012,1
16900,"Chester, SC",2012,2
26020,"Hobbs, NM",2012,0
31300,"Lumberton, NC",2012,2
32460,"Mayfield, KY",2012,3
35020,"Natchez, MS-LA",2012,0
42740,"Sedalia, MO",2012,1
45520,"The Dalles, OR",2012,1
47180,"Vincennes, IN",2012,3
24900,"Greenwood, MS",2012,0
26700,"Huron, SD",2012,1
34460,"Mount Sterling, KY",2012,2
37300,"Palestine, TX",2012,3
40760,"Ruidoso, NM",2012,0
43660,"Snyder, TX",2012,1
45140,"Tahlequah, OK",2012,0
47500,"Walterboro, SC",2012,0
15060,"Brookings, OR",2012,1
21640,"Eufaula, AL-GA",2012,1
23500,"Gaffney, SC",2012,2
27940,"Juneau, AK",2012,3
30820,"Lock Haven, PA",2012,0
32500,"Maysville, KY",2012,1
34260,"Mountain Home, AR",2012,2
35860,"North Vernon, IN",2012,1
39260,"Prineville, OR",2012,3
44540,"Sterling, CO",2012,3
45000,"Susanville, CA",2012,1
14420,"Borger, TX",2012,1
23980,"Glasgow, KY",2012,1
29220,"La Follette, TN",2012,0
36060,"Oak Hill, WV",2012,1
43980,"Spencer, IA",2012,0
44740,"Storm Lake, IA",2012,0
44900,"Summerville, GA",2012,0
18340,"Corbin, KY",2012,1
13620,"Berlin, NH-VT",2012,0
18380,"Cordele, GA",2012,2
18420,"Corinth, MS",2012,3
18620,"Corsicana, TX",2012,0
27300,"Jacksonville, IL",2012,1
29980,"Lawrenceburg, TN",2012,0
30220,"Levelland, TX",2012,1
32280,"Martin, TN",2012,0
35140,"Newberry, SC",2012,0
39020,"Portsmouth, OH",2012,1
21120,"Elk City, OK",2012,2
30280,"Lewisburg, TN",2012,2
32540,"McAlester, OK",2012,2
34660,"Murray, KY",2012,0
36380,"Okeechobee, FL",2012,2
42820,"Selma, AL",2012,1
45260,"Tallulah, LA",2012,1
10860,"Alice, TX",2012,1
22980,"Fort Valley, GA",2012,0
35460,"Newport, TN",2012,0
42300,"Sault Ste. Marie, MI",2012,0
30940,"London, KY",2012,1
13700,"Big Spring, TX",2012,1
15780,"Camden, AR",2012,1
19620,"Del Rio, TX",2012,0
21860,"Fairmont, MN",2012,1
21980,"Fallon, NV",2012,1
22620,"Forrest City, AR",2012,0
28380,"Kennett, MO",2012,0
29260,"La Grande, OR",2012,0
32340,"Maryville, MO",2012,2
34220,"Moultrie, GA",2012,1
35820,"North Platte, NE",2012,1
37420,"Pampa, TX",2012,1
38580,"Point Pleasant, WV-OH",2012,0
46260,"Tuskegee, AL",2012,0
13300,"Beeville, TX",2012,0
18860,"Crescent City, CA",2012,1
19760,"DeRidder, LA",2012,2
20060,"Douglas, GA",2012,0
49260,"Woodward, OK",2012,0
16340,"Cedartown, GA",2012,1
22780,"Fort Leonard Wood, MO",2012,0
22820,"Fort Morgan, CO",2012,0
34420,"Mount Pleasant, TX",2012,2
17500,"Clewiston, FL",2012,3
17580,"Clovis, NM",2012,0
24980,"Grenada, MS",2012,0
32620,"McComb, MS",2012,0
33020,"Mexico, MO",2012,1
37660,"Parsons, KS",2012,0
11060,"Altus, OK",2012,0
13500,"Bennettsville, SC",2012,1
15020,"Brookhaven, MS",2012,0
16420,"Central City, KY",2012,0
25100,"Guymon, OK",2012,0
28860,"Kirksville, MO",2012,1
35060,"Natchitoches, LA",2012,1
40460,"Rockingham, NC",2012,0
46420,"Union, SC",2012,1
48100,"Wauchula, FL",2012,0
11140,"Americus, GA",2012,0
15820,"Campbellsville, KY",2012,0
22340,"Fitzgerald, GA",2012,1
28980,"Kodiak, AK",2012,2
15140,"Brownsville, TN",2012,0
19700,"Deming, NM",2012,0
25660,"Havre, MT",2012,1
45580,"Thomaston, GA",2012,0
48500,"West Point, MS",2012,0
11380,"Andrews, TX",2012,1
12460,"Bainbridge, GA",2012,0
12820,"Bastrop, LA",2012,0
19900,"Dillon, SC",2012,0
25820,"Hereford, TX",2012,0
26940,"Indianola, MS",2012,0
38180,"Pierre, SD",2012,0
13860,"Bishop, CA",2012,0
17620,"Coamo, PR",2012,0
20300,"Dumas, TX",2012,0
22860,"Fort Polk South, LA",2012,0
23700,"Gallup, NM",2012,0
30580,"Liberal, KS",2012,0
33180,"Middlesborough, KY",2012,0
43700,"Somerset, KY",2012,0
46620,"Uvalde, TX",2012,1
49540,"Yazoo City, MS",2012,0
28540,"Ketchikan, AK",2012,0
20580,"Eagle Pass, TX",2012,0
29500,"Lamesa, TX",2012,0
38780,"Portales, NM",2012,0
45020,"Sweetwater, TX",2012,0
46900,"Vernon, TX",2012,1
46740,"Valley, AL",2012,1
24380,"Grants, NM",2012,1
27660,"Jennings, LA",2012,0
28780,"Kingsville, TX",2012,0
25760,"Helena-West Helena, AR",2012,1
38200,"Pierre Part, LA",2012,0
40100,"Rio Grande City-Roma, TX",2012,0
17260,"Clarksdale, MS",2012,0
37780,"Pecos, TX",2012,0
39700,"Raymondville, TX",2012,0
42180,"Santa Isabel, PR",2012,0
46580,"Utuado, PR",2012,0
00927,"Non Metro/Micropolitan Statistical Areas, MN",2012,144
00919,"Non Metro/Micropolitan Statistical Areas, IA",2012,95
00955,"Non Metro/Micropolitan Statistical Areas, WI",2012,101
00926,"Non Metro/Micropolitan Statistical Areas, MI",2012,71
00948,"Non Metro/Micropolitan Statistical Areas, TX",2012,43
00917,"Non Metro/Micropolitan Statistical Areas, IL",2012,41
00936,"Non Metro/Micropolitan Statistical Areas, NY",2012,42
00951,"Non Metro/Micropolitan Statistical Areas, VA",2012,37
00918,"Non Metro/Micropolitan Statistical Areas, IN",2012,54
00913,"Non Metro/Micropolitan Statistical Areas, GA",2012,42
00929,"Non Metro/Micropolitan Statistical Areas, MO",2012,41
00908,"Non Metro/Micropolitan Statistical Areas, CO",2012,38
00939,"Non Metro/Micropolitan Statistical Areas, OH",2012,43
00953,"Non Metro/Micropolitan Statistical Areas, WA",2012,35
00920,"Non Metro/Micropolitan Statistical Areas, KS",2012,32
00931,"Non Metro/Micropolitan Statistical Areas, NE",2012,28
00942,"Non Metro/Micropolitan Statistical Areas, PA",2012,27
00947,"Non Metro/Micropolitan Statistical Areas, TN",2012,22
00916,"Non Metro/Micropolitan Statistical Areas, ID",2012,24
00950,"Non Metro/Micropolitan Statistical Areas, VT",2012,25
00937,"Non Metro/Micropolitan Statistical Areas, NC",2012,29
00912,"Non Metro/Micropolitan Statistical Areas, FL",2012,35
00906,"Non Metro/Micropolitan Statistical Areas, CA",2012,28
00921,"Non Metro/Micropolitan Statistical Areas, KY",2012,23
00940,"Non Metro/Micropolitan Statistical Areas, OK",2012,16
00923,"Non Metro/Micropolitan Statistical Areas, ME",2012,30
00930,"Non Metro/Micropolitan Statistical Areas, MT",2012,17
00954,"Non Metro/Micropolitan Statistical Areas, WV",2012,22
00905,"Non Metro/Micropolitan Statistical Areas, AR",2012,14
00956,"Non Metro/Micropolitan Statistical Areas, WY",2012,29
00938,"Non Metro/Micropolitan Statistical Areas, ND",2012,11
00901,"Non Metro/Micropolitan Statistical Areas, AL",2012,12
00928,"Non Metro/Micropolitan Statistical Areas, MS",2012,11
00941,"Non Metro/Micropolitan Statistical Areas, OR",2012,11
00949,"Non Metro/Micropolitan Statistical Areas, UT",2012,12
00946,"Non Metro/Micropolitan Statistical Areas, SD",2012,14
00933,"Non Metro/Micropolitan Statistical Areas, NH",2012,6
00935,"Non Metro/Micropolitan Statistical Areas, NM",2012,4
00902,"Non Metro/Micropolitan Statistical Areas, AK",2012,2
00945,"Non Metro/Micropolitan Statistical Areas, SC",2012,5
00922,"Non Metro/Micropolitan Statistical Areas, LA",2012,3
00925,"Non Metro/Micropolitan Statistical Areas, MA",2012,5
00978,"Non Metro/Micropolitan Statistical Areas, VI",2012,3
00924,"Non Metro/Micropolitan Statistical Areas, MD",2012,2
00932,"Non Metro/Micropolitan Statistical Areas, NV",2012,1
00904,"Non Metro/Micropolitan Statistical Areas, AZ",2012,1
00966,"Non Metro/Micropolitan Statistical Areas, GU",2012,0
00969,"Non Metro/Micropolitan Statistical Areas, MP",2012,0
00972,"Non Metro/Micropolitan Statistical Areas, PR",2012,0
00,"Undetermined Statistical Areas, US",2012,0
25,"Undetermined Statistical Areas, MA",2012,0
36,"Undetermined Statistical Areas, NY",2012,0
06,"Undetermined Statistical Areas, CA",2012,0
42,"Undetermined Statistical Areas, PA",2012,0
51,"Undetermined Statistical Areas, VA",2012,0
12,"Undetermined Statistical Areas, FL",2012,0
17,"Undetermined Statistical Areas, IL",2012,0
32,"Undetermined Statistical Areas, NV",2012,0
34,"Undetermined Statistical Areas, NJ",2012,0
37,"Undetermined Statistical Areas, NC",2012,0
39,"Undetermined Statistical Areas, OH",2012,0
47,"Undetermined Statistical Areas, TN",2012,0
48,"Undetermined Statistical Areas, TX",2012,0
49,"Undetermined Statistical Areas, UT",2012,0
53,"Undetermined Statistical Areas, WA",2012,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",2013,12899
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",2013,7886
41860,"San Francisco-Oakland-Fremont, CA",2013,8721
31100,"Los Angeles-Long Beach-Santa Ana, CA",2013,6271
14460,"Boston-Cambridge-Quincy, MA-NH",2013,5610
16980,"Chicago-Joliet-Naperville, IL-IN-WI",2013,3766
41740,"San Diego-Carlsbad-San Marcos, CA",2013,4805
42660,"Seattle-Tacoma-Bellevue, WA",2013,4364
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2013,3445
19820,"Detroit-Warren-Livonia, MI",2013,3000
19100,"Dallas-Fort Worth-Arlington, TX",2013,2922
12420,"Austin-Round Rock-San Marcos, TX",2013,2683
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013,2630
26420,"Houston-Sugar Land-Baytown, TX",2013,2655
38900,"Portland-Vancouver-Hillsboro, OR-WA",2013,1928
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2013,2152
12060,"Atlanta-Sandy Springs-Marietta, GA",2013,2232
38060,"Phoenix-Mesa-Glendale, AZ",2013,1543
40380,"Rochester, NY",2013,1542
14260,"Boise City-Nampa, ID",2013,832
39580,"Raleigh-Cary, NC",2013,1384
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",2013,1363
17140,"Cincinnati-Middletown, OH-KY-IN",2013,1038
19740,"Denver-Aurora-Broomfield, CO",2013,1064
17460,"Cleveland-Elyria-Mentor, OH",2013,864
38300,"Pittsburgh, PA",2013,902
10580,"Albany-Schenectady-Troy, NY",2013,828
12580,"Baltimore-Towson, MD",2013,786
41180,"St. Louis, MO-IL",2013,850
39100,"Poughkeepsie-Newburgh-Middletown, NY",2013,778
14860,"Bridgeport-Stamford-Norwalk, CT",2013,699
14500,"Boulder, CO",2013,768
33340,"Milwaukee-Waukesha-West Allis, WI",2013,644
25540,"Hartford-West Hartford-East Hartford, CT",2013,703
26900,"Indianapolis-Carmel, IN",2013,663
28140,"Kansas City, MO-KS",2013,916
11460,"Ann Arbor, MI",2013,734
40900,"Sacramento--Arden-Arcade--Roseville, CA",2013,505
37100,"Oxnard-Thousand Oaks-Ventura, CA",2013,551
14740,"Bremerton-Silverdale, WA",2013,785
42100,"Santa Cruz-Watsonville, CA",2013,632
49340,"Worcester, MA",2013,640
46060,"Tucson, AZ",2013,567
39300,"Providence-New Bedford-Fall River, RI-MA",2013,511
20500,"Durham-Chapel Hill, NC",2013,562
45300,"Tampa-St. Petersburg-Clearwater, FL",2013,596
41620,"Salt Lake City, UT",2013,584
15540,"Burlington-South Burlington, VT",2013,436
18140,"Columbus, OH",2013,575
35300,"New Haven-Milford, CT",2013,536
40140,"Riverside-San Bernardino-Ontario, CA",2013,463
40340,"Rochester, MN",2013,508
22660,"Fort Collins-Loveland, CO",2013,369
45940,"Trenton-Ewing, NJ",2013,484
10420,"Akron, OH",2013,402
31540,"Madison, WI",2013,452
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,358
37340,"Palm Bay-Melbourne-Titusville, FL",2013,383
31700,"Manchester-Nashua, NH",2013,353
36740,"Orlando-Kissimmee-Sanford, FL",2013,405
16740,"Charlotte-Gastonia-Rock Hill, NC-SC",2013,484
41700,"San Antonio-New Braunfels, TX",2013,448
15380,"Buffalo-Niagara Falls, NY",2013,292
42060,"Santa Barbara-Santa Maria-Goleta, CA",2013,367
10740,"Albuquerque, NM",2013,280
24860,"Greenville-Mauldin-Easley, SC",2013,388
29820,"Las Vegas-Paradise, NV",2013,415
17820,"Colorado Springs, CO",2013,226
39340,"Provo-Orem, UT",2013,375
19380,"Dayton, OH",2013,226
18700,"Corvallis, OR",2013,188
37900,"Peoria, IL",2013,233
32820,"Memphis, TN-MS-AR",2013,311
39900,"Reno-Sparks, NV",2013,367
42220,"Santa Rosa-Petaluma, CA",2013,217
24540,"Greeley, CO",2013,247
40060,"Richmond, VA",2013,232
30460,"Lexington-Fayette, KY",2013,173
19780,"Des Moines-West Des Moines, IA",2013,276
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2013,239
28940,"Knoxville, TN",2013,222
45060,"Syracuse, NY",2013,248
24340,"Grand Rapids-Wyoming, MI",2013,206
31140,"Louisville/Jefferson County, KY-IN",2013,231
13780,"Binghamton, NY",2013,112
26100,"Holland-Grand Haven, MI",2013,151
26620,"Huntsville, AL",2013,218
45780,"Toledo, OH",2013,152
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2013,141
36420,"Oklahoma City, OK",2013,152
11540,"Appleton, WI",2013,118
16300,"Cedar Rapids, IA",2013,184
27260,"Jacksonville, FL",2013,173
15940,"Canton-Massillon, OH",2013,156
46140,"Tulsa, OK",2013,182
35980,"Norwich-New London, CT",2013,108
23060,"Fort Wayne, IN",2013,119
24660,"Greensboro-High Point, NC",2013,157
36260,"Ogden-Clearfield, UT",2013,151
44140,"Springfield, MA",2013,147
25420,"Harrisburg-Carlisle, PA",2013,123
35840,"North Port-Bradenton-Sarasota, FL",2013,151
36780,"Oshkosh-Neenah, WI",2013,116
35380,"New Orleans-Metairie-Kenner, LA",2013,131
38860,"Portland-South Portland-Biddeford, ME",2013,168
23540,"Gainesville, FL",2013,153
29540,"Lancaster, PA",2013,121
36540,"Omaha-Council Bluffs, NE-IA",2013,156
16580,"Champaign-Urbana, IL",2013,165
48620,"Wichita, KS",2013,133
27060,"Ithaca, NY",2013,127
29140,"Lafayette, IN",2013,150
40420,"Rockford, IL",2013,140
22420,"Flint, MI",2013,108
49180,"Winston-Salem, NC",2013,132
28020,"Kalamazoo-Portage, MI",2013,105
49620,"York-Hanover, PA",2013,90
13820,"Birmingham-Hoover, AL",2013,92
12940,"Baton Rouge, LA",2013,77
43780,"South Bend-Mishawaka, IN-MI",2013,104
39540,"Racine, WI",2013,71
28700,"Kingsport-Bristol-Bristol, TN-VA",2013,76
38940,"Port St. Lucie, FL",2013,139
29620,"Lansing-East Lansing, MI",2013,88
21500,"Erie, PA",2013,102
44060,"Spokane, WA",2013,117
42020,"San Luis Obispo-Paso Robles, CA",2013,89
25860,"Hickory-Lenoir-Morganton, NC",2013,86
28740,"Kingston, NY",2013,84
39740,"Reading, PA",2013,53
16820,"Charlottesville, VA",2013,94
17900,"Columbia, SC",2013,110
35660,"Niles-Benton Harbor, MI",2013,132
21660,"Eugene-Springfield, OR",2013,84
21780,"Evansville, IN-KY",2013,97
19340,"Davenport-Moline-Rock Island, IA-IL",2013,80
28420,"Kennewick-Pasco-Richland, WA",2013,69
16700,"Charleston-North Charleston-Summerville, SC",2013,96
11180,"Ames, IA",2013,77
13980,"Blacksburg-Christiansburg-Radford, VA",2013,87
43900,"Spartanburg, SC",2013,43
41500,"Salinas, CA",2013,89
26180,"Honolulu, HI",2013,88
44300,"State College, PA",2013,93
30700,"Lincoln, NE",2013,84
12540,"Bakersfield-Delano, CA",2013,66
26980,"Iowa City, IA",2013,65
21300,"Elmira, NY",2013,69
14020,"Bloomington, IN",2013,110
49660,"Youngstown-Warren-Boardman, OH-PA",2013,50
42540,"Scranton--Wilkes-Barre, PA",2013,54
40220,"Roanoke, VA",2013,56
44700,"Stockton, CA",2013,80
34940,"Naples-Marco Island, FL",2013,86
11700,"Asheville, NC",2013,67
30860,"Logan, UT-ID",2013,57
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2013,65
18020,"Columbus, IN",2013,64
29180,"Lafayette, LA",2013,59
29020,"Kokomo, IN",2013,58
17780,"College Station-Bryan, TX",2013,60
30780,"Little Rock-North Little Rock-Conway, AR",2013,52
45220,"Tallahassee, FL",2013,96
46700,"Vallejo-Fairfield, CA",2013,63
15980,"Cape Coral-Fort Myers, FL",2013,76
22020,"Fargo, ND-MN",2013,84
40980,"Saginaw-Saginaw Township North, MI",2013,58
48900,"Wilmington, NC",2013,63
23420,"Fresno, CA",2013,73
12260,"Augusta-Richmond County, GA-SC",2013,58
16860,"Chattanooga, TN-GA",2013,47
26820,"Idaho Falls, ID",2013,61
21140,"Elkhart-Goshen, IN",2013,57
13460,"Bend, OR",2013,63
22220,"Fayetteville-Springdale-Rogers, AR-MO",2013,54
12700,"Barnstable Town, MA",2013,40
43100,"Sheboygan, WI",2013,40
33780,"Monroe, MI",2013,57
13380,"Bellingham, WA",2013,48
12020,"Athens-Clarke County, GA",2013,38
41420,"Salem, OR",2013,45
42140,"Santa Fe, NM",2013,46
37860,"Pensacola-Ferry Pass-Brent, FL",2013,37
24580,"Green Bay, WI",2013,37
33700,"Modesto, CA",2013,45
22380,"Flagstaff, AZ",2013,52
21340,"El Paso, TX",2013,29
36500,"Olympia, WA",2013,50
20740,"Eau Claire, WI",2013,30
47940,"Waterloo-Cedar Falls, IA",2013,46
29460,"Lakeland-Winter Haven, FL",2013,36
31340,"Lynchburg, VA",2013,51
17860,"Columbia, MO",2013,48
16620,"Charleston, WV",2013,45
43580,"Sioux City, IA-NE-SD",2013,22
22500,"Florence, SC",2013,31
44180,"Springfield, MO",2013,37
34900,"Napa, CA",2013,35
27500,"Janesville, WI",2013,44
14060,"Bloomington-Normal, IL",2013,39
11340,"Anderson, SC",2013,43
29940,"Lawrence, KS",2013,38
27140,"Jackson, MS",2013,27
20220,"Dubuque, IA",2013,46
27100,"Jackson, MI",2013,23
11260,"Anchorage, AK",2013,34
43620,"Sioux Falls, SD",2013,52
27740,"Johnson City, TN",2013,23
22540,"Fond du Lac, WI",2013,24
36100,"Ocala, FL",2013,45
31180,"Lubbock, TX",2013,26
38340,"Pittsfield, MA",2013,32
11300,"Anderson, IN",2013,43
44100,"Springfield, IL",2013,22
46540,"Utica-Rome, NY",2013,32
27900,"Joplin, MO",2013,26
12220,"Auburn-Opelika, AL",2013,34
31860,"Mankato-North Mankato, MN",2013,33
18580,"Corpus Christi, TX",2013,21
37460,"Panama City-Lynn Haven-Panama City Beach, FL",2013,16
23580,"Gainesville, GA",2013,19
13140,"Beaumont-Port Arthur, TX",2013,23
27180,"Jackson, TN",2013,11
43340,"Shreveport-Bossier City, LA",2013,30
12980,"Battle Creek, MI",2013,19
39140,"Prescott, AZ",2013,24
13020,"Bay City, MI",2013,26
32780,"Medford, OR",2013,22
37620,"Parkersburg-Marietta-Vienna, WV-OH",2013,14
33660,"Mobile, AL",2013,33
42340,"Savannah, GA",2013,19
26380,"Houma-Bayou Cane-Thibodaux, LA",2013,25
20260,"Duluth, MN-WI",2013,27
29100,"La Crosse, WI-MN",2013,23
34060,"Morgantown, WV",2013,31
31740,"Manhattan, KS",2013,30
30980,"Longview, TX",2013,29
24020,"Glens Falls, NY",2013,20
34740,"Muskegon-Norton Shores, MI",2013,15
24780,"Greenville, NC",2013,21
46340,"Tyler, TX",2013,28
33260,"Midland, TX",2013,30
48700,"Williamsport, PA",2013,10
19500,"Decatur, IL",2013,19
42680,"Sebastian-Vero Beach, FL",2013,28
43300,"Sherman-Denison, TX",2013,16
17660,"Coeur d'Alene, ID",2013,22
41980,"San Juan-Caguas-Guaynabo, PR",2013,14
15500,"Burlington, NC",2013,16
39460,"Punta Gorda, FL",2013,17
25180,"Hagerstown-Martinsburg, MD-WV",2013,12
41060,"St. Cloud, MN",2013,16
25060,"Gulfport-Biloxi, MS",2013,13
31420,"Macon, GA",2013,20
12100,"Atlantic City-Hammonton, NJ",2013,14
18880,"Crestview-Fort Walton Beach-Destin, FL",2013,11
33860,"Montgomery, AL",2013,17
28660,"Killeen-Temple-Fort Hood, TX",2013,12
34820,"Myrtle Beach-North Myrtle Beach-Conway, SC",2013,17
41100,"St. George, UT",2013,24
11100,"Amarillo, TX",2013,13
48140,"Wausau, WI",2013,19
24300,"Grand Junction, CO",2013,22
44220,"Springfield, OH",2013,17
30140,"Lebanon, PA",2013,21
17020,"Chico, CA",2013,20
39820,"Redding, CA",2013,11
49020,"Winchester, VA-WV",2013,22
47380,"Waco, TX",2013,22
29740,"Las Cruces, NM",2013,16
34100,"Morristown, TN",2013,6
24220,"Grand Forks, ND-MN",2013,18
28100,"Kankakee-Bradley, IL",2013,28
33540,"Missoula, MT",2013,12
26580,"Huntington-Ashland, WV-KY-OH",2013,14
12620,"Bangor, ME",2013,27
47300,"Visalia-Porterville, CA",2013,16
34580,"Mount Vernon-Anacortes, WA",2013,15
36220,"Odessa, TX",2013,15
19460,"Decatur, AL",2013,13
46220,"Tuscaloosa, AL",2013,13
14540,"Bowling Green, KY",2013,9
49420,"Yakima, WA",2013,10
22180,"Fayetteville, NC",2013,13
29340,"Lake Charles, LA",2013,15
33140,"Michigan City-La Porte, IN",2013,11
22900,"Fort Smith, AR-OK",2013,7
17980,"Columbus, GA-AL",2013,10
45820,"Topeka, KS",2013,17
39380,"Pueblo, CO",2013,11
41140,"St. Joseph, MO-KS",2013,16
19140,"Dalton, GA",2013,7
45460,"Terre Haute, IN",2013,12
20100,"Dover, DE",2013,12
13740,"Billings, MT",2013,11
31020,"Longview, WA",2013,4
17300,"Clarksville, TN-KY",2013,6
31900,"Mansfield, OH",2013,11
33740,"Monroe, LA",2013,10
27780,"Johnstown, PA",2013,12
39660,"Rapid City, SD",2013,9
41780,"Sandusky, OH",2013,10
17420,"Cleveland, TN",2013,7
48660,"Wichita Falls, TX",2013,5
13900,"Bismarck, ND",2013,3
48540,"Wheeling, WV-OH",2013,4
29420,"Lake Havasu City-Kingman, AZ",2013,5
37380,"Palm Coast, FL",2013,10
31460,"Madera-Chowchilla, CA",2013,8
21060,"Elizabethtown, KY",2013,6
36980,"Owensboro, KY",2013,13
32580,"McAllen-Edinburg-Mission, TX",2013,7
41540,"Salisbury, MD",2013,8
16180,"Carson City, NV",2013,9
27860,"Jonesboro, AR",2013,6
22520,"Florence-Muscle Shoals, AL",2013,6
25620,"Hattiesburg, MS",2013,13
34620,"Muncie, IN",2013,15
11020,"Altoona, PA",2013,10
49700,"Yuba City, CA",2013,14
10500,"Albany, GA",2013,16
22140,"Farmington, NM",2013,14
25500,"Harrisonburg, VA",2013,4
32900,"Merced, CA",2013,10
40580,"Rocky Mount, NC",2013,11
16940,"Cheyenne, WY",2013,10
15180,"Brownsville-Harlingen, TX",2013,10
38540,"Pocatello, ID",2013,6
