"","Year","Academic.Institution..Campus.Level..survey.specific.","RDINST","fice","CITY","state","Zip","Total.R.D.Expenditures.in.All.Fields.Sum.","Total.R.D.Expenditures.in.All.Fields.Sum..Flag","Deflated.Total.R.D.Expenditures.in.All.Fields.Sum.","Deflated.Total.R.D.Expenditures.in.All.Fields.Sum..Flag","Business.Financed.R.D.Expenditures.Sum.","Business.Financed.R.D.Expenditures.Sum..Flag","Deflated.Business.Financed.R.D.Expenditures.Sum.","Deflated.Business.Financed.R.D.Expenditures.Sum..Flag","county","fips","cbsacode"
"2436",2015,"Davidson College",2918,2918,"Davidson","North Carolina","28036",2377,"",2164.65,"","74","","67.39","","37097","37097",16740
"2437",2015,"Davidson College",2918,2918,"Davidson","North Carolina","28036",2377,"",2164.65,"","74","","67.39","","37119","37119",16740
"2438",2015,"Davidson College",2918,2918,"Davidson","North Carolina","28036",2377,"",2164.65,"","74","","67.39","","37025","37025",16740
"2439",2015,"Davidson College",2918,2918,"Davidson","North Carolina","28036",2377,"",2164.65,"","74","","67.39","","37159","37159",16740
"2440",2015,"DePaul University",1671,1671,"Chicago","Illinois","60604",9479,"",8632.18,"","15","","13.66","","17031","17031",16980
"2441",2015,"Delaware State University",1428,1428,"Dover","Delaware","19901",15980,"",14552.41,"","369","","336.03","","10001","10001",20100
"2442",2015,"Desert Research Institute",8907,8907,"Reno","Nevada","89501",22103,"",20128.4,"","674","","613.79","","32031","32031",39900
"2443",2015,"Dickinson College",3253,3253,"Carlisle","Pennsylvania","17013",1492,"",1358.71,"","0","","0.00","","42041","42041",25420
"2444",2015,"Dillard University",2004,2004,"New Orleans","Louisiana","70122",9387,"",8548.4,"","0","","0.00","","22071","22071",35380
"2445",2015,"Doane College",2544,2544,"Crete","Nebraska","68333",474,"",431.65,"","0","","0.00","","31151","31151",NA
"2446",2015,"Doane College",2544,2544,"Crete","Nebraska","68333",474,"",431.65,"","0","","0.00","","31109","31109",30700
"2447",2015,"Drexel University",3256,3256,"Philadelphia","Pennsylvania","19104",128027,"",116589.56,"","3078","","2803.02","","42101","42101",37980
"2448",2015,"Duke University",2920,2920,"Durham","North Carolina","27706",1036698,"",944083.42,"","240640","","219142.15","","37063","37063",20500
"2449",2015,"Duquesne University",3258,3258,"Pittsburgh","Pennsylvania","15282",16159,"",14715.42,"","574","","522.72","","42003","42003",38300
"2450",2015,"East Carolina University",2923,2923,"Greenville","North Carolina","27858",26549,"",24177.22,"","1733","","1578.18","","37147","37147",24780
"2451",2015,"East Central University",3154,3154,"Ada","Oklahoma","74820",655,"",596.48,"","0","","0.00","","40069","40069",NA
"2452",2015,"East Central University",3154,3154,"Ada","Oklahoma","74820",655,"",596.48,"","0","","0.00","","40123","40123",10220
"2453",2015,"East Tennessee State University",3487,3487,"Johnson City","Tennessee","37614",6930,"",6310.9,"","502","","457.15","","47179","47179",27740
"2454",2015,"Eastern Connecticut State University",1425,1425,"Willimantic","Connecticut","06226",1149,"",1046.35,"","0","","0.00","","9015","09015",49340
"2455",2015,"Eastern Connecticut State University",1425,1425,"Willimantic","Connecticut","06226",1149,"",1046.35,"","0","","0.00","","9013","09013",25540
"2456",2015,"Eastern Kentucky University",1963,1963,"Richmond","Kentucky","40475",1681,"",1530.83,"","10","","9.11","","21151","21151",40080
"2457",2015,"Eastern Michigan University",2259,2259,"Ypsilanti","Michigan","48197",1761,"",1603.68,"","55","","50.09","","26161","26161",11460
"2458",2015,"Eastern Virginia Medical School",10338,10338,"Norfolk","Virginia","23501",42296,"",38517.44,"","1796","","1635.55","","51710","51710",47260
"2459",2015,"Eastern Washington University",3775,3775,"Cheney","Washington","99004",2973,"",2707.4,"","1164","","1060.01","","53063","53063",44060
"2460",2015,"Eastern Washington University",3775,3775,"Cheney","Washington","99004",2973,"",2707.4,"","1164","","1060.01","","53075","53075",39420
"2461",2015,"Edward Via College of Osteopathic Medicine",101555,37093,"Blacksburg","Virginia","24060",2237,"",2037.16,"","14","","12.75","","51121","51121",13980
"2462",2015,"Elizabeth City State University",2926,2926,"Elizabeth Cy","North Carolina","27909",2277,"",2073.58,"","0","","0.00","","37139","37139",21020
"2463",2015,"Elizabeth City State University",2926,2926,"Elizabeth Cy","North Carolina","27909",2277,"",2073.58,"","0","","0.00","","37029","37029",21020
"2464",2015,"Elon University",2927,2927,"Elon College","North Carolina","27244",2608,"",2375.01,"","0","","0.00","","37001","37001",15500
"2465",2015,"Elon University",2927,2927,"Elon College","North Carolina","27244",2608,"",2375.01,"","0","","0.00","","37081","37081",24660
"2466",2015,"Elon University",2927,2927,"Elon College","North Carolina","27244",2608,"",2375.01,"","0","","0.00","","37033","37033",NA
"2467",2015,"Embry-Riddle Aeronautical University",1479,1479,"Daytona Beach","Florida","32114",11942,"",10875.15,"","1030","","937.98","","12127","12127",19660
"2468",2015,"Emerson College",2146,2146,"Boston","Massachusetts","02116",1291,"",1175.67,"","141","","128.40","","25025","25025",14460
"2469",2015,"Emory University",1564,1564,"Atlanta","Georgia","30322",585210,"",532929.61,"","31863","","29016.48","","13089","13089",12060
"2470",2015,"Erikson Institute",35103,35103,"Chicago","Illinois","60654",2397,"",2182.86,"","0","","0.00","","17031","17031",16980
"2471",2015,"Fairfield University",1385,1385,"Fairfield","Connecticut","06430",5750,"",5236.32,"","0","","0.00","","09001","09001",14860
"2472",2015,"Fayetteville State University",2928,2928,"Fayetteville","North Carolina","28301",13746,"",12517.99,"","163","","148.44","","37051","37051",22180
"2473",2015,"Fisk University",3490,3490,"Nashville","Tennessee","37203",9854,"i",8973.68,"i","0","i","0.00","i","47037","47037",34980
"2474",2015,"Florida Agricultural and Mechanical University",1480,1480,"Tallahassee","Florida","32307",46522,"",42365.9,"","474","","431.65","","12073","12073",45220
"2475",2015,"Florida Atlantic University",1481,1481,"Boca Raton","Florida","33431",21214,"",19318.82,"","607","","552.77","","12099","12099",33100
"2476",2015,"Florida Gulf Coast University",32553,9842,"Fort Myers","Florida","33965",8992,"",8188.69,"","87","","79.23","","12071","12071",15980
"2477",2015,"Florida Institute of Technology",1469,1469,"Melbourne","Florida","32901",14282,"",13006.1,"","3385","","3082.60","","12009","12009",37340
"2478",2015,"Florida International University",9635,9635,"Miami","Florida","33199",163033,"",148468.26,"","2545","","2317.64","","12086","12086",33100
"2479",2015,"Florida Polytechnic University",102058,102058,"Lakeland","Florida","33805",212,"",193.06,"","0","","0.00","","12105","12105",29460
"2480",2015,"Florida State University",1489,1489,"Tallahassee","Florida","32306",256449,"",233538.84,"","1563","","1423.37","","12073","12073",45220
"2481",2015,"Fordham University",2722,2722,"Bronx","New York","10458",20939,"",19068.39,"","0","","0.00","","36005","36005",35620
"2482",2015,"Fort Valley State University",1566,1566,"Fort Valley","Georgia","31030",4320,"",3934.07,"","0","","0.00","","13079","13079",31420
"2483",2015,"Fort Valley State University",1566,1566,"Fort Valley","Georgia","31030",4320,"",3934.07,"","0","","0.00","","13193","13193",NA
"2484",2015,"Fort Valley State University",1566,1566,"Fort Valley","Georgia","31030",4320,"",3934.07,"","0","","0.00","","13225","13225",47580
"2485",2015,"Fort Valley State University",1566,1566,"Fort Valley","Georgia","31030",4320,"",3934.07,"","0","","0.00","","13153","13153",47580
"2486",2015,"Franklin & Marshall College",3265,3265,"Lancaster","Pennsylvania","17604",3888,"",3540.66,"","165","","150.26","","42071","42071",29540
"2487",2015,"Franklin W. Olin College of Engineering",1027,39463,"Needham","Massachusetts","02492",2136,"",1945.18,"","0","","0.00","","25021","25021",14460
"2488",2015,"Fuller Theological Seminary",1200,1200,"Pasadena","California","91182",2998,"",2730.17,"","0","","0.00","","6037","06037",31080
"2489",2015,"Furman University",3434,3434,"Greenville","South Carolina","29613",1928,"",1755.76,"","0","","0.00","","45045","45045",24860
"2490",2015,"Gallaudet University",1443,1443,"Washington","District of Columbia","20002",4477,"",4077.04,"","0","","0.00","","11001","11001",47900
"2491",2015,"George Mason University",3749,3749,"Fairfax","Virginia","22030",106410,"",96903.74,"","2858","","2602.68","","51059","51059",47900
"2492",2015,"George Mason University",3749,3749,"Fairfax","Virginia","22030",106410,"",96903.74,"","2858","","2602.68","","51600","51600",47900
"2493",2015,"George Washington University, The",1444,1444,"Washington","District of Columbia","20052",241117,"",219576.54,"","1957","","1782.17","","11001","11001",47900
"2494",2015,"Georgetown University",1445,1445,"Washington","District of Columbia","20057",176131,"",160396.14,"","7260","","6611.42","","11001","11001",47900
"2495",2015,"Georgia Institute of Technology",8723,8723,"Atlanta","Georgia","30332",765370,"",696994.81,"","41092","","37421.00","","13121","13121",12060
"2496",2015,"Georgia Southern University",1572,1572,"Statesboro","Georgia","30460",17152,"",15619.71,"","7419","","6756.22","","13031","13031",44340
"2497",2015,"Georgia State University",1574,1574,"Atlanta","Georgia","30303",139596,"",127125.03,"","280","","254.99","","13121","13121",12060
"2498",2015,"Gonzaga University",3778,3778,"Spokane","Washington","99258",1145,"",1042.71,"","4","","3.64","","53063","53063",44060
"2499",2015,"Grambling State University",2006,2006,"Grambling","Louisiana","71245",1863,"",1696.57,"","0","","0.00","","22061","22061",40820
"2500",2015,"Grand Valley State University",2268,2268,"Allendale","Michigan","49401",7453,"",6787.18,"","13","","11.84","","26139","26139",24340
"2501",2015,"Grinnell College",1868,1868,"Grinnell","Iowa","50112",3723,"",3390.4,"","1","","0.91","","19099","19099",35500
"2502",2015,"Grinnell College",1868,1868,"Grinnell","Iowa","50112",3723,"",3390.4,"","1","","0.91","","19157","19157",NA
"2503",2015,"Hamilton College",2728,2728,"Clinton","New York","13323",2291,"",2086.33,"","10","","9.11","","36065","36065",46540
"2504",2015,"Hampton University",3714,3714,"Hampton","Virginia","23668",14895,"",13564.34,"","0","","0.00","","51650","51650",47260
"2505",2015,"Harvard University",2155,2155,"Cambridge","Massachusetts","02138",1013753,"",923188.23,"","48177","","43873.05","","25017","25017",14460
"2506",2015,"Harvey Mudd College",1171,1171,"Claremont","California","91711",3272,"",2979.69,"","9","","8.20","","6037","06037",31080
"2507",2015,"Haverford College",3274,3274,"Haverford","Pennsylvania","19041",2633,"",2397.78,"","0","","0.00","","42045","42045",37980
"2508",2015,"Haverford College",3274,3274,"Haverford","Pennsylvania","19041",2633,"",2397.78,"","0","","0.00","","42091","42091",37980
"2509",2015,"Hawaii Pacific University",4548,7279,"Kaneohe","Hawaii","96744",1241,"",1130.13,"","149","","135.69","","15003","15003",46520
"2510",2015,"Heidelberg University",3048,3048,"Tiffin","Ohio","44883",1109,"",1009.93,"","85","","77.41","","39147","39147",45660
"2511",2015,"Hobart and William Smith Colleges",2731,2731,"Geneva","New York","14456",946,"",861.49,"","7","","6.37","","36069","36069",40380
"2512",2015,"Hobart and William Smith Colleges",2731,2731,"Geneva","New York","14456",946,"",861.49,"","7","","6.37","","36123","36123",40380
"2513",2015,"Hobart and William Smith Colleges",2731,2731,"Geneva","New York","14456",946,"",861.49,"","7","","6.37","","36099","36099",42900
"2514",2015,"Hofstra University",2732,2732,"Hempstead","New York","11550",2585,"",2354.07,"","4","","3.64","","36059","36059",35620
"2515",2015,"Hope College",2273,2273,"Holland","Michigan","49423",2932,"",2670.07,"","0","","0.00","","26005","26005",26090
"2516",2015,"Hope College",2273,2273,"Holland","Michigan","49423",2932,"",2670.07,"","0","","0.00","","26139","26139",24340
"2517",2015,"Howard University",1448,1448,"Washington","District of Columbia","20059",47322,"",43094.44,"","1018","","927.06","","11001","11001",47900
"2518",2015,"Humboldt State University",1149,1149,"Arcata","California","95521",11218,"",10215.83,"","999","","909.75","","6023","06023",21700
"2519",2015,"Icahn School of Medicine at Mount Sinai",7026,7026,"New York","New York","10029",508353,"",462938.71,"","40181","","36591.39","","36061","36061",35620
"2520",2015,"Idaho State University",1620,1620,"Pocatello","Idaho","83201",17866,"",16269.92,"","1143","","1040.89","","16005","16005",38540
"2521",2015,"Illinois Institute of Technology",1691,1691,"Chicago","Illinois","60616",34336,"",31268.55,"","1572","","1431.56","","17031","17031",16980
"2522",2015,"Illinois State University",1692,1692,"Normal","Illinois","61761",18742,"",17067.66,"","60","","54.64","","17113","17113",14010
"2523",2015,"Indiana State University",1807,1807,"Terre Haute","Indiana","47809",1541,"",1403.33,"","227","","206.72","","18167","18167",45460
"2524",2015,"Indiana University, Bloomington",1809,1809,"Bloomington","Indiana","47405",485076,"",441741.19,"","19616","","17863.58","","18105","18105",14020
"2525",2015,"Indiana University, South Bend",1816,1816,"South Bend","Indiana","46615",1619,"",1474.36,"","0","","0.00","","18141","18141",43780
"2526",2015,"Indiana University-Purdue University, Fort Wayne",1828,1812,"W Lafayette","Indiana","?????",7052,"",6422,"","90","","81.96","","18157","18157",29200
"2527",2015,"Indiana University-Purdue University, Fort Wayne",1828,1812,"W Lafayette","Indiana","?????",7052,"",6422,"","90","","81.96","","24019","24019",15700
"2528",2015,"Indiana University-Purdue University, Indianapolis",1813,1813,"Indianapolis","Indiana","46202",55973,"",50972.59,"","2743","","2497.95","","18097","18097",26900
"2529",2015,"Iowa State University",1869,1869,"Ames","Iowa","50011",306125,"",278776.98,"","16319","","14861.12","","19169","19169",11180
"2530",2015,"Ithaca College",2739,2739,"Ithaca","New York","14850",972,"",885.17,"","0","","0.00","","36109","36109",27060
"2531",2015,"Jackson State University",2410,2410,"Jackson","Mississippi","39217",23908,"",21772.15,"","0","","0.00","","28049","28049",27140
"2532",2015,"Jacksonville State University",1020,1020,"Jacksonville","Alabama","36265",3242,"",2952.37,"","71","","64.66","","1015","01015",11500
"2533",2015,"James Madison University",3721,3721,"Harrisonburg","Virginia","22807",3712,"",3380.38,"","0","u","0.00","u","51660","51660",25500
"2534",2015,"Johns Hopkins University",2077,2077,"Baltimore","Maryland","21218",2305679,"",2099698.57,"","66221","","60305.07","","24510","24510",12580
"2535",2015,"Kansas State University",1928,1928,"Manhattan","Kansas","66506",188721,"",171861.4,"","4676","","4258.26","","20161","20161",31740
"2536",2015,"Kean University",2622,2622,"Union","New Jersey","07083",1064,"",968.95,"","90","","81.96","","34013","34013",35620
"2537",2015,"Kean University",2622,2622,"Union","New Jersey","07083",1064,"",968.95,"","90","","81.96","","34039","34039",35620
"2538",2015,"Keck Graduate Institute",38533,38533,"Claremont","California","91711",1722,"",1568.16,"","107","","97.44","","6037","06037",31080
"2539",2015,"Keene State College",2590,2590,"Keene","New Hampshire","03431",966,"",879.7,"","0","","0.00","","33005","33005",28300
"2540",2015,"Kennesaw State University",1577,1577,"Marietta","Georgia","30061",4762,"",4336.58,"","223","","203.08","","13067","13067",12060
"2541",2015,"Kent State University",8799,8799,"Kent","Ohio","44240",38069,"",34668.06,"","752","","684.82","","39133","39133",10420
"2542",2015,"Kent State University",8799,8799,"Kent","Ohio","44240",38069,"",34668.06,"","752","","684.82","","39153","39153",10420
"2543",2015,"Kentucky State University",1968,1968,"Frankfort","Kentucky","40601",6017,"",5479.46,"","34","","30.96","","21239","21239",30460
"2544",2015,"Kentucky State University",1968,1968,"Frankfort","Kentucky","40601",6017,"",5479.46,"","34","","30.96","","21073","21073",23180
